"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M507.1609T302.2","507.16088871031","302.247","0","0","0","0","0","52297.79359835","55272.5176429687","48103.3186756686","56720.5565570172","59006.0361642008"
"M507.2541T617.1","507.254119568661","617.083984375","1141.59153772554","282.030488155788","744.070269930842","536.053207192078","1452.32595895996","148770.068440867","136429.364760546","154362.698855476","145972.31222549","142798.622319785"
"M507.2588T262.8","507.258777216807","262.81699999998","147.849455454142","126.619592594425","569.441023805326","0","0","7944.55347840323","8883.85649202614","7010.05718953105","8454.00872678298","7357.02779652393"
"M507.329T468.5","507.329042726091","468.46000000002","9984.81731102097","13585.5046729126","9012.71219907372","11979.3532874653","14739.5367320081","213492.57943623","206509.231555224","230171.286590255","220206.433271485","225638.775215369"
"M507.5712T191.8","507.57120224332","191.843048095703","0","0","0","0","0","9197.22860849815","8642.78129120892","11384.6774084224","8702.31681803382","7014.39265665881"
"M507.8281T487.3","507.828061502314","487.265014648438","0","0","0","0","0","74254.6502873084","73101.9099122775","73228.3393932335","72929.600789687","66248.1715841057"
"M508.2T295","508.200024788055","294.963775634766","0","145.743948641916","0","173.635102030821","0","108934.511434945","109605.828610552","173380.989904156","105617.638517652","106030.598591046"
"M508.2125T493.9","508.212525362452","493.938018798828","190.743743680418","634.024067725614","0","0","0","12508.6228608976","12539.0945230742","12357.8584329342","12334.3938268704","11405.4661411577"
"M508.2574T617.1","508.257357790467","617.083984375","565.914758872758","332.412164567763","301.632326951043","569.103328618495","332.838035561144","43300.8497000023","41288.953928467","42533.8846435365","41629.4505399869","26673.9540826541"
"M508.3213T487.9","508.321340344373","487.872009277344","256.463874910043","303.534062807457","0","0","169.692425792787","578845.820029276","586988.807650313","649988.676267812","600262.407240173","608694.300096276"
"M508.3762T517","508.376192584435","516.990051269531","0","0","166.71392926271","282.113225572797","0","1098312.00609326","1114360.61686132","1095974.81567948","1108493.74234995","1091599.65070598"
"M508.5449T775.4","508.544875898401","775.413012451172","795.421179185713","696.889155130236","1643.66555468187","150.16873599332","300.302346695152","2730.6771354492","2808.53848109111","3472.38821017368","3497.63406751444","3787.79116195677"
"M508.8216T487.3","508.821641053551","487.265502929688","0","0","276.622618607486","0","536.334322660106","396391.302149871","415010.447627594","436949.965270142","403526.672062954","415853.774512237"
"M509.1486T336.8","509.148581048997","336.823974609375","0","0","0","0","0","23684.826482574","18742.9330196907","24074.6194613146","18748.7074023457","17616.9884130536"
"M509.2679T481.2","509.267926523085","481.199005126953","0","379.410746324433","198.151497555799","814.471518043401","0","10043.8973078963","13260.9743823121","12237.842997233","12626.5097685059","9218.79681791462"
"M509.3251T487.9","509.325111398054","487.872009277344","379.13287094445","0","0","155.193497871514","202.369016142329","99287.8989525875","106253.364738471","113823.582874317","110552.813381491","106861.118250527"
"M509.3399T478.2","509.339895643109","478.166015625","0","146.05960551305","401.261585320473","0","244.391584037062","174259.484371519","168366.260859573","166754.028519257","175022.943114112","165421.99407879"
"M509.3797T517","509.379696548262","516.990051269531","0","350.905170447168","467.030229052205","353.929173619417","206.843456837836","334247.208662098","332797.617742684","334493.071406225","328861.024163877","330071.666332326"
"M510.0791T604.9","510.079113218369","604.947143554688","292.398653185368","173.769123881124","208.510211271048","0","0","2805.23371743766","3309.66259974975","2936.92193041542","3300.62477496422","3233.96996744787"
"M510.1835T637.1","510.18345860073","637.101623535156","1783.18624622032","1596.26894872087","2524.39138140843","1362.20518114418","3627.97144619504","7348.78013956236","6452.13705628529","10926.7116268486","8787.68282059941","11139.9890127462"
"M510.2767T442.4","510.276684995516","442.37599999998","184.866847688049","346.224261507118","736.426306643819","144.114432159323","382.61629719924","103976.518722383","101688.49558207","112201.68247587","94203.8167455758","104194.337068872"
"M510.303T72.3","510.302967140752","72.333869934082","0","0","148.301351600343","0","0","29262.3365139446","26708.4942221315","27779.6182048115","26696.8488143493","29540.61827965"
"M510.3561T508.5","510.356058418644","508.497039794922","0","170.001274363925","0","0","280.409554871925","3119997.82041996","3086715.54599691","3073261.59068016","3111369.06508315","3089038.49666582"
"M510.3918T550.4","510.39178732736","550.353820800781","358.776634750708","651.887746061801","0","131.887988202512","0","424846.791113954","422874.064525088","411175.901689452","408545.78450253","431598.266173081"
"M511.28T442.4","511.279977814595","442.37599999998","0","922.100982463766","232.1920816584","393.372677878577","266.306414235546","28301.11016288","28760.9874720916","24231.9850990867","27129.4683655112","28151.5828948167"
"M511.2844T597.7","511.284409449389","597.672","4472.32566302487","2253.41545201327","4370.55420327756","6270.00468718606","6615.13988534541","69942.5889117182","67778.5337854975","60544.2364026859","58574.154728203","55317.4956408694"
"M511.306T72.3","511.305988792081","72.3345108032227","0","0","0","169.68770483815","0","8478.28006860833","8576.6864294861","7700.38701613045","7939.53871627153","7707.74832648142"
"M511.3242T427.8","511.324174775936","427.81699999998","525.2445862208","451.912396976468","158.26423740428","156.574238040796","315.680534826026","38907.9756130235","39542.4448301046","37483.2601937184","40126.2241295654","39890.9903586548"
"M511.3275T617.1","511.327517648772","617.083984375","438.317416175552","528.661041431129","739.874660991132","693.788019959045","648.429029740069","54289.2074544799","56130.6191715087","49833.2643714476","53996.3037990717","54562.1575640995"
"M511.3588T508.5","511.358792601137","508.497039794922","0","0","0","0","0","872064.042105509","862345.183879549","855784.82109637","859963.4271501","870200.448828177"
"M511.3955T550.4","511.395497907889","550.353820800781","288.22475306337","125.349109312374","0","201.198133558994","361.564920470895","156841.552645666","151582.654492232","155007.551094545","152684.994751381","149455.655639965"
"M512.267T318.6","512.266954673483","318.626098632812","148.913624252425","308.036354792665","208.315330898711","173.583533608156","314.767511769583","45695.7730712953","51937.9980255663","48408.0838847629","49121.6441124737","50681.0767680307"
"M512.2759T442.4","512.275912760072","442.375213623047","404.217788202237","679.631685591839","152.220245351809","538.940299676323","513.815586120849","25598.0804219932","22786.6864206848","26695.2810593805","29248.4716080032","26118.7923807816"
"M512.28T563.1","512.279981348215","563.092834472656","298.76331408241","474.056623106518","339.955324684225","703.668670903966","182.681609405636","24267.3582605369","20519.2433915265","23153.6583887396","22682.4721000077","22991.0918464243"
"M512.2881T597.7","512.288143676446","597.672","3028.54841142678","2576.66908302344","2359.93879353986","939.374447363214","479.706902930943","24838.2459376541","22833.1049701058","18155.4559159632","17488.8696423341","18584.443667505"
"M512.3346T455.1","512.33459270805","455.114440917969","0","195.775060828744","0","0","0","401502.164828002","401147.390782397","391659.970840624","398721.834492795","397305.395715673"
"M512.3344T359.3","512.334404283863","359.268371582031","0","0","0","0","0","449347.156306996","471367.148154764","458789.244622623","499641.489713178","486536.878576539"
"M512.3512T484.2","512.351205074124","484.232116699219","166.877358424219","0","0","0","0","59533.0026348868","62476.9638784709","64408.971180977","64738.6770377488","58919.6222854335"
"M512.3607T508.5","512.360719136311","508.497100830078","520.279787389507","0","0","0","0","156044.330236626","164370.044121614","156379.338942568","161086.094883458","156667.60260554"
"M512.3987T550.4","512.398712855058","550.35400000002","576.726497966472","158.108851029848","0","184.660034134336","275.705706532598","26000.1466788274","19211.8749581551","30427.8662455544","25356.6780999675","31085.6947881792"
"M512.4671T583.1","512.467088159413","583.113","0","0","0","0","0","63214.6836821048","68524.6632410566","69164.6417230614","67141.6258035946","68901.1467677289"
"M512.8621T617.1","512.862129549677","617.083984375","541.123966378098","269.739045174792","0","423.848587964528","806.916594625584","7511.53838884281","8390.34300213435","8718.2596969669","7046.66866881698","7832.36322924011"
"M513.3112T465.4","513.311202594485","465.42700000002","163.064927101135","0","0","0","0","17973.0665444091","19260.9158130306","18520.5942847086","18587.012824656","19781.9022751419"
"M513.3368T455.1","513.336819592251","455.114440917969","194.935017520731","469.712658247222","0","0","0","117914.656536909","118925.918568114","63841.7218370794","113030.158570344","114498.321582924"
"M513.3376T358.7","513.337550321123","358.662017822266","0","0","0","220.456055013855","0","122941.771440714","129254.309371325","124205.145121244","139896.034443833","138664.528347782"
"M513.3547T554","513.354656623022","553.993591308594","225.130298779967","779.813551720847","342.007685298712","118.643538672125","377.382084794649","356742.540923292","356542.200738282","360811.488818191","347516.174530777","355418.552721094"
"M513.3532T602.5","513.353181863688","602.524780273438","495.626430609264","637.773703667335","2119.76698017679","2429.78250712997","1827.54746847786","187324.765823236","182890.710218309","166210.292771566","160093.609821546","168625.113059172"
"M513.3541T578.3","513.354123832253","578.26000000002","0","694.650609210075","0","0","361.647845986573","168308.216199995","173429.412472527","168804.136190705","164061.964806379","161585.068674472"
"M513.3877T408.4","513.387709615029","408.404449462891","0","306.130299090821","0","0","169.136654024243","46874.9726611875","43258.188643402","32419.7086340708","35158.6342929744","38559.9405575921"
"M513.4702T583.1","513.470245529929","583.113","0","0","0","0","0","22242.3939427525","25546.4463315293","25056.4777886793","22301.473900492","23292.8659949912"
"M513.7756T479.4","513.775644559744","479.379241943359","0","489.987767075854","183.005885407329","157.550567681973","0","29259.1450533977","26991.7130794491","29144.9013232949","26057.6546470148","26157.6017515939"
"M513.7998T456.3","513.799827375538","456.32800000002","275.845654819372","224.634616847831","173.820774307231","0","0","31431.9407433313","29682.159278249","28542.5104853531","24563.9521971375","22088.3822611432"
"M514.2772T479.4","514.277189411596","479.379241943359","0","0","0","249.075338052668","0","118028.962599669","105299.473195328","111608.519941393","110294.232876527","107083.227064145"
"M514.34T358.7","514.340023544361","358.661743164062","321.410461408304","299.38752753774","191.26018935684","0","144.270942561096","30627.0936130075","30197.9349808732","29193.7856453695","28610.5765931747","29841.4316308163"
"M514.7788T479.4","514.778841084469","479.379241943359","0","207.255124718517","0","194.133723456089","0","60738.1642456786","56372.196140552","53553.5192426935","60770.9248514358","57210.7200835696"
"M515.3142T487.3","515.314202232411","487.265014648438","291.14129796245","0","318.727662246411","436.818735191831","320.762048656781","1639485.75224536","1681299.7723161","1763697.82827245","1624844.64213919","1599642.69914903"
"M515.3701T577.7","515.370104492802","577.653137207031","0","0","0","731.129907163841","342.891458504123","284198.753696497","288721.036379891","291027.716982853","287395.436645577","279587.806408909"
"M515.3703T603.7","515.3702717635","603.73779296875","1682.89141294626","1629.37285360402","2959.01581655575","2075.55759976625","1414.82048995885","730544.073753143","506149.255822264","731986.693016752","708674.093922335","520056.286725211"
"M515.3701T618.9","515.370095965972","618.903076171875","350.915970958476","1629.22737363141","1830.10077716784","2148.98427883912","1243.05194405421","189115.004127165","187263.958716773","189213.076297415","191542.962770248","150327.137538404"
"M515.8157T487.3","515.815711290158","487.265014648438","0","0","297.808662314337","137.837214054309","221.341015239059","863859.044982606","898400.33219231","943905.618389886","882708.644552794","858557.995313246"
"M516.1808T229.5","516.180842605314","229.452941894531","0","0","0","0","166.347026824951","11289.737173024","10602.8815426392","12742.4962229381","11346.3383182068","11110.9950393484"
"M516.2639T616.5","516.263935563345","616.477966308594","0","194.505353949845","194.071242909943","0","192.70916651157","11642.2971148681","14593.8825039905","14111.738198668","10815.9596595154","8573.515811554"
"M516.3062T456.9","516.306206083625","456.934509277344","0","224.514458661411","0","0","0","1415866.4560731","1434779.85669654","1246755.46716074","1280408.01009172","1295810.35683924"
"M516.3166T487.3","516.316622704325","487.265014648438","385.618222581817","191.42440965606","409.270383860891","0","561.411750423726","305911.325657704","303089.45386768","314754.7968391","315902.405247132","278863.382277376"
"M516.3174T344.1","516.317435263301","344.103271484375","148.891545497174","136.239469528038","327.049706895883","152.018577838295","473.993233215339","13002.6217745928","13110.9837208401","9499.48552519699","13673.6321465669","13450.6602074027"
"M516.818T487.3","516.817985036015","487.265014648438","520.089908014244","203.931698046252","0","285.495199452287","147.949358731475","68895.1005866904","75930.3706005964","76741.9273649042","63631.4018951205","69428.0137932317"
"M517.3092T456.9","517.309150117331","456.934356689453","4320.1600675872","1576.25421785904","3196.5418998413","2234.26731941292","525.139193974375","388814.897968714","393107.733261544","352632.817084535","356098.824626884","358392.352838553"
"M517.3861T604.3","517.386094383449","604.344848632812","438.436175622046","0","315.644058482176","450.356178824536","0","1638169.54700537","1637436.14371361","1057888.44263944","1071542.80235942","1045734.60690759"
"M517.3857T576.4","517.385723687146","576.43999999998","0","0","0","153.866056419211","0","216992.593545553","215622.84398673","221683.658047347","214886.142827242","218422.300333603"
"M517.3854T634.7","517.385400297714","634.675842285156","970.992729414828","822.175057051098","336.513355925493","0","1424.21997196341","280816.285696875","286160.074297191","295713.340573881","290748.85473543","307023.474972999"
"M517.386T558.8","517.386028595722","558.846435546875","146.247103734281","0","117.005497806362","227.86183153728","155.509762731575","146609.800729759","156687.298100461","151550.653225705","141127.47242258","140550.644475523"
"M518.3228T487.3","518.322780255692","487.265014648438","1334.80694141878","1599.20050650409","926.428604986252","1192.45295986176","863.401468913764","16583485.1748149","16644633.0842176","16223776.6373266","16305797.7613021","16143317.7215049"
"M518.3897T604.3","518.389650367673","604.34500000002","128.197911202639","843.301225240554","394.236669452942","627.744347144224","334.605389166453","506909.694737328","337827.221156741","342941.331174997","526997.781343217","515245.284610192"
"M518.3893T576.4","518.389271814055","576.439086914062","0","439.740028844005","457.176929265261","161.431653958047","0","80193.4305800235","74965.8788067438","76745.1015539972","77909.2308131373","74340.801975177"
"M519.2195T312.6","519.21950010154","312.56005859375","0","0","310.924490379762","0","212.650772447552","28080.0830118816","30510.3460327453","44096.4203632639","28201.4724718739","26993.8595203966"
"M519.2929T356.2","519.292872932938","356.23600000002","0","305.383950653701","0","0","189.268093417477","9630.52552121799","10972.9361745439","10490.8872541563","11356.6588493089","9303.88362321619"
"M519.3256T487.3","519.325611788564","487.265014648438","482.538554844303","0","642.385818728465","1725.50787074957","548.299019783735","4298909.45905271","4338909.31336039","4235100.102002","4235388.1093928","4220649.21874276"
"M519.4018T629.8","519.401817501707","629.823","3229.23911097039","3860.59464397182","2281.14456602794","1724.77040122173","3486.10923011866","1106483.30062828","1087230.25897493","1195477.04078805","1123701.47121518","1145789.56967765"
"M519.4025T575.2","519.402506724014","575.226013183594","1683.02364378735","884.472856262958","1570.31770406558","395.927182787756","1350.62884000281","272667.378708055","395871.550985826","405894.577142129","416591.981722553","409485.44956135"
"M520.1071T605","520.107111806246","604.951843261719","0","0","0","0","360.77833536849","6842.38799171601","7749.07381197805","4115.47616805205","4901.02520772181","5851.71383841517"
"M520.2352T335","520.235202488066","335.003997802734","0","210.825611206463","0","0","0","29426.9476779062","29009.1635338898","24205.04116917","27985.0072386643","21735.3213776673"
"M520.2843T373.2","520.284320482221","373.21875","250.499500035588","0","229.532466442883","174.36216889848","0","13893.1623117298","15205.2069973673","14350.9822649878","12851.1236968641","12197.1926989033"
"M520.3419T473.3","520.341874425199","473.313","3431.34197155833","8450.85266525285","647.503587836893","1323.69166812784","5107.65526337453","58541367.86254","58611988.8969388","58216494.9430024","58882102.6488784","58951006.5566203"
"M520.4057T630.4","520.405727133088","630.429809570312","1030.68519370647","2457.42472862452","2202.57072714276","1847.56701546995","2267.40334138647","322156.096050786","321937.227460205","351710.216562596","360579.961425","336861.097876743"
"M520.7824T456.3","520.782395254525","456.328002929688","0","0","0","0","0","17393.4445597577","16889.4488852599","12052.7033697798","13283.3786617857","13878.0590039599"
"M520.8025T487.3","520.802509483747","487.265991210938","0","0","0","0","256.805994908015","23734.5309847009","22202.0501057942","23475.430849609","26577.3059758297","23965.8675292968"
"M521.1148T421.8","521.114838913192","421.75099999998","0","0","0","0","0","12536.3938503286","7252.1513060881","9029.92895212124","11662.8624588215","10570.9934520405"
"M521.1398T255.5","521.139750617367","255.537","0","0","182.400105616568","163.456571035063","0","21777.8173646097","24141.7786151748","19628.594415888","24171.0069172735","23798.6492355283"
"M521.2713T342.9","521.271301814279","342.889984130859","0","325.5835436875","0","0","0","25142.8908474862","24084.9452908777","21214.4465514698","28686.283216605","25294.4081165879"
"M521.2845T456.3","521.284525602831","456.328002929688","0","143.712698396955","174.869419773982","0","351.433903450012","63057.3855711547","58686.8661347625","53264.6425181197","49737.9199138462","52209.5122001609"
"M521.3377T492.1","521.337735251583","492.11800000002","595.182637115847","231.468353636485","784.820707557529","885.623372027612","1004.32551891281","350034.217907301","367402.484437635","338020.207486344","290055.962374584","298597.870333129"
"M521.3444T473.3","521.344415388046","473.31291784668","1676.0879652082","550.862868243763","646.903457720849","799.609132244151","429.873547575","16740073.3033979","16842975.1417653","16599148.6424531","16935971.3267954","16934654.074824"
"M521.4197T580.7","521.419699313958","580.686279296875","222.680056201795","0","0","495.611013369117","210.425300785166","630662.957582742","907501.923293773","638080.37944099","636567.490458207","640326.179494318"
"M521.8018T486.7","521.801834227681","486.658996582031","0","289.386424508411","0","512.27605161164","0","18787.6022321254","21663.5451051086","16858.7949056007","18365.9227663291","19896.7925365618"
"M521.8282T492.1","521.828240211452","492.118011474609","206.320409665816","0","0","326.680269634724","211.252181867758","56194.399092334","58068.3839907685","60659.0062635286","56366.4131549486","53488.6707869195"
"M522.2074T616.5","522.207407360376","616.477483154307","538.733694671959","193.09631885564","1601.37135790204","1060.62236630759","521.925391923577","8949.40571298019","8250.21400219215","9517.20071770015","9631.09123101829","14243.3509841171"
"M522.2369T335","522.236916211042","335.003997802734","0","0","0","0","144.752439116796","7811.47219580719","6610.84289147561","6097.77880058158","8902.44950182947","6314.2603805065"
"M522.2804T342.3","522.280351027959","342.284057617188","331.207616079265","473.359364146401","284.150639209294","330.151521520897","317.718789573639","11245.6398702165","16050.6050693749","13486.5369776064","15189.7798394599","17764.8703179019"
"M522.3033T486.7","522.303267967366","486.658996582031","163.978668278482","0","0","0","0","73267.7072788567","77852.362940331","66187.0419058989","72213.8756426727","82847.7104940643"
"M522.347T473.3","522.347015006347","473.313","0","0","595.217904689605","551.418253211056","175.444557455458","2897363.07156799","2954833.00021901","2916019.71413771","2973243.16869398","2958544.62944748"
"M522.3571T500","522.357062678664","500.005004882812","3112.25987997127","163.686821114654","311.878643951106","4715.56046004983","3500.15584242714","48641954.834141","48708886.3630478","48207467.8264547","48419533.1111052","48465926.930415"
"M522.423T580.7","522.422975616719","580.685180664062","0","149.058363714556","0","202.970739441127","215.309357784609","220814.530138487","234759.570717387","221258.988868027","227091.601898016","220764.114531216"
"M522.7893T456.9","522.789306875036","456.93499999998","135.053831505204","0","0","0","0","15606.5189785752","16280.8428247774","12231.6056932297","11761.1267894167","10937.1160665173"
"M522.7987T487.3","522.79866978513","487.265014648438","0","259.69751527261","269.314892304838","188.534386601687","186.391100716971","488560.540464191","465141.240010429","469900.883745327","454654.653723571","454281.495895441"
"M523.164T294.4","523.163962191622","294.36100000002","275.313635898327","199.785679240957","0","0","0","37855.1892454795","37125.5422890462","26566.4944711671","37917.6891345978","34654.8465224064"
"M523.2866T344.1","523.286589980249","344.10400390625","0","0","224.476147085894","177.272944572625","0","37614.4119532101","39963.6217518727","33117.3288245114","42110.9681449836","43420.5938298557"
"M523.3006T487.3","523.300633877916","487.265014648438","0","0","0","189.066757204165","0","2029105.96925623","1985343.50291533","1973132.57343965","2014675.10709875","1957302.1886848"
"M523.3488T472.7","523.348767630267","472.707000732422","0","154.852854462358","0","0","0","371308.37719422","357244.467648046","378714.120810869","370212.020693322","385410.915668779"
"M523.3599T499.4","523.359917812522","499.398071289062","559.380845584493","1147.44616882152","349.496966298794","0","745.444507539416","13800206.0265001","13922444.0083118","13732407.0327358","13743800.6191021","13794207.695662"
"M523.4343T605","523.434323753832","604.951843261719","0","151.789261473168","0","0","0","246119.723201905","175372.895416247","173217.072902806","223522.216310282","258144.335535141"
"M523.8019T487.3","523.801859843137","487.265014648438","347.687137259104","185.736863222211","328.23288330353","0","158.585261082239","1072232.0194977","1038434.90121453","1041914.09609177","1053893.33197765","1042578.10747679"
"M524.2903T344.1","524.290272726649","344.104017211924","377.663292518592","0","0","0","0","9439.57780875186","10655.6177931493","11963.5699678663","11952.6591313476","10148.3255401015"
"M524.3511T473.3","524.351144578964","473.312835693359","0","157.229887077585","0","176.89849591814","0","37907.7946292725","39472.4056350167","40750.285536002","20158.8308383266","35547.359121562"
"M524.3622T500","524.362227961962","500.005035400391","214.862543128747","0","0","376.089242034414","0","2512770.81319814","2483486.6899929","2477919.21709802","2469460.01071597","2475140.37944079"
"M524.3731T531.5","524.373088871964","531.549011230469","4418.35890757547","9045.48023857483","2086.6102483697","8611.31427216531","4281.4337381024","54009310.6917976","53490924.1039792","57875534.1107527","54194868.8119526","58340979.1148774"
"M524.8017T487.3","524.801718821546","487.26499999998","163.694717460312","0","0","174.417518377304","487.872467481141","451378.410270905","448213.538558782","448684.85330306","443212.405347683","434167.737629344"
"M525.1207T336.2","525.120688940001","336.217956542969","0","0","0","0","0","12515.3946886902","10038.2612195938","8262.24397785596","11129.0148639565","9660.85071953865"
"M525.3005T487.3","525.30054787836","487.265014648438","142.598343830795","0","281.989292198308","0","235.429279941114","280380.111213378","299001.035158883","287946.960437596","291567.626522256","272745.008084537"
"M525.3094T583.7","525.30938115409","583.720336914062","963.22158308787","348.496468150406","427.216723511228","452.446809632101","745.911712960806","53447.750998474","65597.4867753586","63282.0018961065","62096.5411646738","52617.6360773009"
"M525.3757T531.5","525.375670465113","531.549011230469","1992.10779456344","2052.15971306985","985.61754662581","2709.98102394573","3857.89524989198","15337215.8869056","15247841.6006253","16322193.0363626","15420188.6419735","16587233.2280896"
"M525.8013T487.3","525.801319606461","487.265991210938","156.230293139769","170.224092620094","614.702723402204","591.471492648655","316.002845691324","116670.506968647","63207.3744196554","112468.341927611","113928.757047627","104723.932319709"
"M525.9163T647.4","525.916297928797","647.415","0","0","0","0","173.288408628529","25625.8857190257","27707.4607895551","27981.1273415956","26852.3544456485","25312.5791853645"
"M526.2097T295","526.209653435551","294.963775634766","0","0","170.558592444239","0","0","21586.77013846","19704.2662169543","34921.9474421538","21880.3747068676","22308.4155605999"
"M526.2643T411.4","526.264263849658","411.43798828125","0","0","219.763973217752","0","0","54510.0959763757","53653.0010671741","52232.6697726455","54436.2890868578","53974.4088870562"
"M526.2925T480.6","526.292547602218","480.59299999998","2046.10733562801","193.49051839418","582.476818584329","563.577043604292","190.95425096238","884974.250265793","943144.50219535","868356.817603905","885600.602959065","885887.046661773"
"M526.3T488.5","526.300016165299","488.47900390625","0","0","0","0","0","85674.1279580673","77895.7509221028","95481.4863651145","89587.927680228","73348.7819793379"
"M526.3664T499.4","526.366404211591","499.399703979492","567.885103828061","348.564078164306","155.61343309779","575.373316618751","0","31370.0128694965","37646.6950962083","33239.4007085551","42315.6464255801","32098.1151217603"
"M526.3783T531.5","526.37826558369","531.549005615234","219.881398605965","331.678475593172","0","174.500268794383","176.901481367679","2695766.56073806","2689459.88023349","2909792.2870863","2744698.00365076","2942863.91481616"
"M526.8077T465.4","526.807667676689","465.42700000002","476.547648176331","0","0","0","0","17356.2096334892","15970.486471137","19313.0106293501","19121.8676271933","16778.338067106"
"M527.2225T295","527.222458727195","294.967071533203","0","158.475762563852","0","0","0","16074.4915223694","14921.5289576618","24289.2879790102","16132.8039389648","16398.0422374564"
"M527.2676T411.4","527.267615139724","411.437408447266","0","405.582803613065","0","170.521695481194","0","16165.6059339294","14549.4796568567","16194.9846411804","18524.0172160354","16563.4037437712"
"M527.2998T480.6","527.299799729856","480.593017578125","0","147.697024400326","140.453781743985","170.8782889907","560.326027196608","277562.452344906","248517.305727177","249005.290521814","217386.43961748","241185.472612854"
"M527.3802T531.5","527.380165536734","531.549011230469","401.737051223112","1143.34235657634","0","378.330934058271","0","377013.029562879","405168.934701895","401724.075625974","381443.062678743","406676.765222862"
"M527.815T477.6","527.815049033378","477.559906005859","0","0","0","0","0","76110.5016223251","77261.5164456591","112828.48623318","81920.8640168699","83215.1753397481"
"M528.1847T561.9","528.184658713741","561.882629394531","4895.43452741962","5222.93055623375","3776.43432690872","2056.5115652321","1905.3021681193","28544.6720986089","29325.5600338887","22346.0384118804","22563.7008294069","22088.5593740959"
"M528.2929T465.4","528.292905441552","465.42700000002","0","0","0","185.639697021484","469.325270325083","43396.7178536796","36790.7052366577","39346.4245523776","41881.6320846635","40767.7302854682"
"M528.3024T480.6","528.302434380924","480.593017578125","159.78205332415","270.625265351878","0","144.888139771963","215.435022172937","50817.3474741119","46733.0280292511","53657.9703523591","47005.1802316788","54119.5891736369"
"M528.3171T493.3","528.317054212322","493.332000732422","524.164933723805","174.374760125602","531.372410820433","0","0","319819.131869678","364291.964820739","392796.299300068","347987.229462598","339966.875186277"
"M528.3415T518.8","528.341491540279","518.80999999998","0","172.283039612696","0","0","148.471834113821","40996.1126984758","34357.3826196919","40838.0161446809","37105.9064223752","37305.6010645856"
"M528.382T531.5","528.382015404204","531.549011230469","200.78601806201","0","0","0","442.460148574241","32747.6935771468","41775.8558998816","35794.3776228287","43336.2991774013","41467.0881965567"
"M528.7937T465.4","528.793706790831","465.42700000002","323.142782750074","539.943148969905","132.687588803032","0","821.435647327453","20264.2346665039","19041.7756434025","19911.6558043623","19205.7533118467","21304.6948861403"
"M528.8231T493.3","528.823074892925","493.332","0","390.937316891893","0","0","309.495310710433","135810.319960987","148047.727845628","151423.352194495","140873.550420214","136406.124121045"
"M529.0774T294.4","529.077380103907","294.36100000002","0","0","121.957145226362","0","148.593448669886","6149.01283314136","6919.30265642304","6075.99460060337","6335.93211712039","6613.44864403427"
"M529.2046T378.1","529.20463216497","378.073028564453","0","0","0","0","0","15661.4457356026","16500.3690030539","14409.6083510388","18722.2561641172","16467.2452492884"
"M529.2728T362.9","529.27278317042","362.908599853516","175.126151903246","0","0","191.63275607575","0","15529.7984408089","13660.0173684343","13735.1283041795","12595.2130296871","14182.8892674082"
"M530.1589T224.6","530.158906851257","224.59999999998","0","0","0","0","0","16078.9649866269","15230.2481031111","14078.1726121392","13556.9192966974","13222.011699519"
"M530.1995T295","530.199453170669","294.963775634766","0","0","0","0","0","42225.8848004883","38832.2095076477","69551.7938184232","39826.4228944532","39085.9873194793"
"M530.3574T551.6","530.357356509132","551.56699999998","273.158261533617","0","157.742290465712","187.109805887976","0","54612.7404696907","49298.9017787577","51769.1099934334","52103.8618278748","54471.368967285"
"M530.7941T480","530.794112248244","479.986022949219","0","0","176.476243387458","0","0","26670.8516605756","29977.1289745521","35226.745622754","19770.8559374096","22981.3187622163"
"M530.8102T537","530.810195099057","537.007967285146","636.146556363074","415.743934003901","0","0","324.973710864768","22540.5907618795","18420.0063240028","17439.994877185","17491.6684516611","21778.694842703"
"M531.1225T594","531.122453417898","594.031494140625","420.594430808268","1107.71029587069","1125.08821811664","1192.31073732725","718.275607815135","7834.77537902147","7435.35437595767","8451.54090654885","6815.87642373109","9556.28706662919"
"M531.2198T411.4","531.219830407189","411.437408447266","154.306493255715","0","0","0","0","120090.350565967","120036.57336849","110878.361978075","119261.464526649","120019.952705629"
"M531.3238T473.3","531.323754554367","473.313018798828","1090.07985402425","531.519832466206","1004.40850981812","520.931038898849","207.909431044073","98283.5892204878","104466.374269765","88210.2423208026","96157.4537865338","95596.358292095"
"M531.8261T473.3","531.826083959076","473.313018798828","204.261259424365","738.043413914623","646.912570963492","168.374476191938","0","46090.6150882508","53303.0897499509","55620.0170690665","51682.2994847455","51403.186745539"
"M531.9607T108.7","531.960686865267","108.73221206665","0","0","135.832870583554","0","0","5290.44605375977","4965.30472303804","3501.92942905713","4208.53655146524","5252.35840007238"
