"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M619.5178T765.1","619.517826021496","765.10009765625","5921.0029672794","1026.45374982059","1109.9337138728","5140.54085114541","3573.34937194678","121079.83828907","117078.24161228","89917.3452862914","89912.3517651835","87386.6476821531"
"M619.5266T778.4","619.526598607368","778.445922851562","99015.7426227755","91712.9838293986","96373.497632582","125630.296224002","117745.166277579","177976.147162726","97449.5619006755","117636.219856581","112677.984760913","104735.644009068"
"M619.6128T595","619.612817693513","595.010894775391","18697.1297853818","17379.6477099059","18261.9592637216","18740.4160027829","16911.7493317944","9989.29837361287","9931.87729936246","18001.6445033737","17609.9814794116","16540.7421105802"
"M620.1364T736.6","620.136375548476","736.58899999998","66438.4745919642","71477.3914447336","78114.1117629606","204465.323390173","217230.321032717","38160.5399875526","50079.7345685792","35730.9417162704","38498.1978441199","43357.5980159304"
"M620.2643T466","620.264332915845","466.033998291006","468.54111031563","331.75163617715","153.875507471442","143.154684351295","0","156225.380788398","151520.165691474","150684.3610851","152529.877520728","153427.914063175"
"M620.4115T558.8","620.411510964379","558.846435546875","41923.7760069898","43693.9986115809","45306.0042844429","46022.5803914316","34717.1020190872","37228.3000132792","34121.8520595702","154136.800744602","146626.060544632","158626.581502254"
"M620.47T594.5","620.470016399483","594.542938232422","11560.7606999634","10567.9374274897","15397.88406809","13770.6087126502","14815.3994259411","3574.91410772006","48531.4148282568","57790.5066002476","54206.2797963116","1730.27687620123"
"M620.4944T635.3","620.494428124843","635.28199999998","119.01549378653","118.230044777158","116.238522047887","0","0","2490314.82574573","2467829.19327512","2573965.02451073","2600235.7506499","2563055.50587749"
"M620.5218T765.1","620.521842701635","765.10009765625","1948.97347829606","1939.96923618649","1392.69334009409","1556.22035729925","3855.34898437347","34435.4283455838","29476.7025670484","17484.4381212158","16133.9369835338","15399.9625731453"
"M620.5658T575.2","620.565779186283","575.225537109365","2014.80753251071","962.677665007197","1143.87561356028","919.495150670409","1385.09179723346","7719.64094489421","8383.28115622171","8265.44072477421","8984.8309676331","7361.47168411264"
"M620.5969T766.9","620.596889805419","766.920043945312","489.407476681149","1002.5898820543","355.143600741341","191.981074100091","0","16193.2344486066","16057.1758385213","13945.8232376693","15804.498516339","13239.6950262821"
"M620.6164T594.8","620.616352743951","594.822723388672","8706.79222454011","8074.0047757466","7642.55393934849","7939.20352502288","8085.12547252222","5084.74981598956","3735.36529878107","8241.32995361527","9196.02554481588","6758.2335479605"
"M620.7066T712.9","620.706567105382","712.929","23741.1553812224","24966.6183921215","22274.1008989275","74266.529764632","78515.0724878724","10747.9812690298","11845.2107968287","14513.305197942","16303.3293009429","15635.5131639375"
"M620.9129T558.8","620.912894601769","558.846435546875","31377.8227855856","33235.7842661997","29676.0586977725","31436.3471418695","26385.2470653036","26478.3458262214","23630.0609342423","103406.516565091","105611.194532724","102913.215454216"
"M621.2736T500","621.273593124201","500.005004882812","133.616577657394","0","422.325967905543","424.540491736709","173.820445892903","202776.969924376","199242.77670837","191695.59890918","191447.150978877","190443.782869579"
"M621.3838T465.4","621.38376774506","465.427001953125","0","0","0","0","0","12242.2417980556","11888.5202950906","9626.47400619897","10871.2007538496","10642.9356838546"
"M621.4201T506.1","621.42014542278","506.07100000002","206.46034826594","258.440983371409","150.719139302352","0","212.908690516308","20234.6789517668","21707.2100151306","18457.9093220099","17619.5951208669","20032.3873527101"
"M621.4237T473.3","621.423710586913","473.313018798828","316.067884547483","181.803296396356","0","0","0","13373.1755303016","12674.7072859439","14334.234938448","12097.2733243482","12052.306959777"
"M621.4979T635.9","621.497944290479","635.888671875","123.226023784161","0","0","146.052779247416","216.300898057719","631464.071038606","611400.427828632","674707.562600098","672725.319557207","658221.974557058"
"M621.5719T575.6","621.571866418699","575.604431152344","5660.9004082453","5371.088333001","5996.11049066165","5577.02436238612","5823.07497360579","26689.2913757678","28213.8841020952","30058.2376122765","27754.3450674946","27059.3579794203"
"M621.7098T712.8","621.709836507225","712.825958251953","6812.69260012","7036.05310180278","5576.95441292976","37801.04120379","39115.3273954651","4386.25744171788","4241.64813455857","7156.94428027883","7857.65927116753","8049.23263658701"
"M622.2793T499.4","622.279250438193","499.398071289062","0","183.107139127329","130.047366411258","0","0","230980.199532294","224549.608273259","219874.776741161","221718.874385129","216699.434456582"
"M622.5011T636.5","622.501144214858","636.495849609375","256.393073869683","318.834671096504","260.201449063048","537.838721274088","0","102286.447544508","82899.8052199183","103685.057441742","99281.8943426773","85841.1223553624"
"M622.5755T575.2","622.57549402642","575.227264404297","1194.43677961163","1403.23092420558","2366.09210018974","1748.36018861917","651.292073113405","9673.52892600981","11177.7998378905","9818.56501430059","10774.3701097685","9859.07261576341"
"M622.6129T779.7","622.612916916699","779.658935546875","1832.73467645972","1241.13789857291","1211.72211702291","1443.03175340745","1123.75457953793","16726.5081691353","15817.8157019783","16928.6649149494","17671.8989477789","15153.1352101999"
"M622.6858T873.1","622.685761851198","873.078582763672","9400.78203322592","9070.31455910487","8288.65662142154","9602.50314152853","9330.27881569811","11506.8142234344","13666.7174201435","17530.7527887378","19317.6570468986","16840.9384374815"
"M623.2179T552.2","623.217941382844","552.174","171.601515168591","0","308.665504889807","264.919970837727","0","420926.552041508","430730.012922543","433628.845633441","404895.202476828","408078.949249312"
"M623.2194T381.7","623.219356101715","381.713897705078","0","169.656001645273","0","0","0","5346.60714131797","5223.60281629703","6288.30366689068","6080.75426995631","4727.05911122866"
"M623.29T532.2","623.28995706125","532.155029296875","172.09502809554","172.406347914231","0","336.623648739136","0","234079.122695702","225039.980092269","222342.686681255","153252.615698932","144338.476109914"
"M623.3418T401.7","623.341806369415","401.731567382812","166.401386841491","0","0","0","0","24175.6895760151","22346.6074045649","23085.3580025196","23473.0720744439","23230.5164540523"
"M623.3881T420.5","623.388071162765","420.537017822266","0","0","0","0","0","4199.271664738","3806.69662190368","4207.44733300783","4670.24069092488","4576.82479746031"
"M623.434T578.9","623.433990383289","578.86699999998","445.512919849273","160.979250637903","300.335259369264","0","128.8236523735","43264.9087472861","43038.2680189164","37738.4491920412","40637.32081073","39041.030006828"
"M623.4391T473.3","623.439087912533","473.313018798828","0","0","0","163.092172852458","0","25507.954840228","25792.6682994069","33269.9916657875","22807.774973446","23656.7406702921"
"M623.4706T594.6","623.470576850477","594.578521728516","5808.48646126472","5351.40496195847","6563.4368310195","5528.70676092519","6009.81049250858","14426.0175778319","13237.7197016472","18570.9600005187","17356.1928984698","18890.029993952"
"M623.6154T779.7","623.615428241365","779.65900000002","1133.73018653077","1013.80370306399","881.436492796573","336.623388425888","938.655319230533","8545.39624220012","6778.91009322513","6188.10962777707","7722.32976130544","6730.76486508174"
"M623.6812T819.7","623.681198626602","819.695983886719","0","0","440.951163067554","393.324449380328","597.687758752431","2867.43847452795","2560.88526635743","4323.51910556687","4678.50115025027","4193.69261245792"
"M623.6896T873.1","623.68956637346","873.078430175781","2170.9271084827","4003.39514481464","2145.21009645109","4154.2464684044","2923.01865633899","5029.89244608904","4437.81500440142","7513.94340120314","6584.97958113117","6073.84007545163"
"M624.2208T552.2","624.220817531268","552.173706054688","159.591531387193","0","0","399.339619908987","0","167517.010823258","167907.975975056","171491.08765595","155903.337211011","159197.548366273"
"M624.2358T758.4","624.235834438714","758.427856445312","124883.181425112","125946.907297099","131577.899118077","113023.932236711","110822.597759984","72964.6979478561","72387.214283125","75233.1778139849","79055.5100773323","81343.2232182937"
"M624.2822T500","624.282188633583","500.007293701172","136.441143196961","0","192.327986977994","182.9275201413","152.51491070279","85714.6209278703","86183.5160073909","80335.0479736503","87355.0439460408","82006.2191392838"
"M624.2953T531.5","624.29534816147","531.549011230469","125.611695912143","0","0","0","0","556383.663833237","538957.507768079","546540.512250641","558124.821984713","548861.323401668"
"M624.4353T553.4","624.435313941775","553.386779785156","0","0","0","0","116.277020693592","21465.1780295665","24469.3321268284","26668.7427150576","25034.1559834117","18494.2934441895"
"M624.4417T473.9","624.44168242362","473.919860839844","0","0","0","154.317185666826","0","12073.8552008545","10205.179618116","8503.38951273024","7725.50720406918","5623.10311525013"
"M624.4497T641.3","624.449670684906","641.349","0","0","137.502139469634","316.705899902827","0","18022.3581747025","17921.3953853306","14940.0787544955","17588.1802425427","14189.9887614991"
"M624.592T633.4","624.591965940764","633.362121582031","24964.5143868544","23627.3307045955","26275.6740946769","25907.4285517149","22143.1337624988","751.620882919382","1087.27082208495","2172.13139824375","2302.83691417377","1239.84011979077"
"M625.2239T552.2","625.223873998226","552.174438476562","286.938392346339","144.212422320046","176.432328288194","0","249.344124104579","38871.4322967321","45188.1228148811","49433.7942192902","45136.7482295734","38714.6473112064"
"M625.2367T758.4","625.236712075192","758.42800000002","64659.4389806787","66701.6897940387","60487.4950135775","66391.4245164416","66808.0364610762","41821.832561088","44380.2287939241","47549.8651316378","48514.0085018972","45076.6827102697"
"M625.3T531.5","625.300048858928","531.549011230469","247.023715204038","0","186.431541995667","0","157.491456437199","187300.498998074","182122.235760007","185396.219193541","190693.197314481","189907.146081936"
"M625.4548T531.5","625.454813637552","531.549011230469","0","0","0","0","0","18167.1068053493","17243.3846033452","16865.3238033974","18775.3704747979","15680.0476065672"
"M625.4542T499.4","625.454193821596","499.398010253906","0","0","0","159.711593811257","0","20593.3823361145","19637.4580702578","15955.0143422698","15330.0773396333","15849.9896236354"
"M625.5926T575.2","625.592613051788","575.22499999998","1637.66088673174","1121.13982490748","651.439435438067","1745.7306989003","1166.20677313801","8451.2573724376","8097.39994809632","9658.66160961918","8800.48616808392","8198.56423246477"
"M625.93T518.8","625.929957997085","518.80999999998","10850.4954703279","10098.4915031841","10512.4374826066","12611.7715529418","9615.41729381255","8661.39687971465","9363.4228770629","33802.7344189945","36192.9700136933","36585.211744583"
"M626.2348T758.4","626.23484070964","758.42800000002","45368.2912434474","40127.5282055005","37661.9967666488","49297.2552336446","48287.7036026557","29816.7157580632","31973.8586409491","34844.0552655256","33947.7606832707","33492.8609815292"
"M626.3528T338","626.352762957407","338.037017822266","842.884608748603","126.809630935826","171.943558937073","860.998738288879","328.593637021065","88020.724281137","90588.7036846447","84844.9153308973","79445.6439026547","85504.0766809755"
"M627.2346T758.4","627.234617093694","758.42800000002","16677.987952169","11743.5866033866","14196.0384642877","19728.0508789497","19330.1860689435","14618.2372191897","12672.6077385865","12799.772836908","14963.094496412","15021.4233641278"
"M627.2943T263.4","627.294327152406","263.422973632812","0","0","169.443342980153","0","196.617593242787","7388.74254204588","6742.51775826145","9574.84965143285","8240.04359681366","5304.32444588036"
"M627.3562T337.4","627.356248771588","337.431396484375","0","0","148.948384457339","0","0","34061.7716265208","25639.9508048807","31397.401442496","28695.1437823022","28072.414256074"
"M627.4702T531.5","627.470175321564","531.549011230469","0","0","0","0","0","27647.6006970517","29689.9197392541","26758.9652847229","29691.8774300706","28377.2172504915"
"M627.5345T732.3","627.534454953836","732.34300000002","865.173431363095","799.168169781911","0","209.832376607259","139.086472988874","216079.453281052","210031.716176908","212220.549868964","213111.298844741","210678.398149823"
"M628.1943T586.8","628.194348542045","586.752720703135","21891.9833015851","46598.2158307759","66612.0266401296","189186.169595376","246768.323029423","35746.0083309151","115250.049526499","22786.7284120842","121521.082119169","324321.315059864"
"M628.2333T758.4","628.233296816464","758.427185058594","3882.05914100523","4537.79544906417","5039.14359385497","8475.91968235288","9617.97513994756","5832.39893198454","5091.79967135143","5450.26554959109","5342.27288532907","5274.49237298705"
"M628.3548T474.8","628.354770704323","474.829849243164","143.680958555516","159.801850354272","0","190.58256823778","158.422597105939","35870.3424840455","34377.3342508473","37959.2896842957","38179.1010048649","26039.3467594596"
"M628.4083T518.8","628.408294977946","518.809936523438","15551.6271096953","16309.1488543517","15518.9229458159","14063.4518524558","14877.2823279363","13059.1123054757","12266.9430866322","47921.6446219132","43257.7047354098","46223.6122191813"
"M628.4741T531.5","628.474084797547","531.549","0","0","0","0","0","10971.1930551937","9155.8023131822","9980.80837114993","9005.58297059314","9655.48189643551"
"M628.5377T732.3","628.537665764193","732.34300000002","834.344776621769","403.844633020747","0","0","0","98179.3199162766","96461.4344083401","97412.1224731128","94142.8086871811","96615.4205591124"
"M628.5995T783.3","628.599451685582","783.299011230469","173.176373211434","0","212.17835975431","0","164.591333544535","25585.9384379295","25233.7389202043","27373.0447193585","21971.0032765136","21243.316065"
"M628.6364T839.1","628.636393579669","839.107879638672","491.89433783282","1192.6424211927","1853.96035933141","886.662236815385","1374.89996438717","10203.9390713363","9343.92862129745","9491.51886710515","8979.39584012662","10381.9642396015"
"M628.9103T518.8","628.910307019276","518.80999999998","11888.6906439616","12349.1945259342","7435.47103237189","7950.63086037724","8963.87169853311","7911.05450235364","6405.15812740049","27530.8024962834","27140.7422372637","27644.1876974865"
"M629.1916T758.4","629.191631111191","758.427856445312","65021.4220948524","67916.0727443848","62205.3599572904","59711.2675100093","63808.7143069699","36220.5250786831","39612.7951799704","42009.8042823624","44133.4982942975","45149.2830210937"
"M629.2346T552.2","629.234579425256","552.174","183.714995720889","0","150.000517182953","277.354356994969","0","61998.2372576842","63757.0591178363","65402.9685327551","61439.974306787","65813.7043078639"
"M629.3012T617.1","629.301187410919","617.083984375","0","0","0","0","0","10833.564763786","10307.7495815669","11138.7300422608","12045.4182522083","9831.93083663082"
"M629.4011T641.3","629.401114456168","641.349","555.039153142832","664.723916620016","260.685679761918","506.970791116822","286.409562747602","72619.0868959754","74370.4146321693","76734.7855505949","65796.9252001843","74392.2277825713"
"M629.5123T760.9","629.512276380367","760.853971435547","10576.0304509584","9017.25977798416","8552.40466811779","9030.26952682053","9577.22065871834","47671.6690979081","50303.0968679061","36729.1136444854","34706.3183692465","34334.388627922"
"M629.5414T732.3","629.541427121826","732.343444824219","0","0","311.787298337867","208.533030185476","462.954655292258","23345.7588093404","21611.3308678792","25512.0913398167","26298.5171001092","24602.4196259031"
"M629.5498T743.9","629.549758551954","743.868469238281","1000.0873064727","2111.14781760733","726.253849167923","1302.8138530497","906.670398193796","39697.062027858","40601.0006269406","40199.823473291","40385.3628522851","33038.5913831329"
"M630.1925T758.4","630.192536082325","758.427856445312","41514.0083867853","38940.0680930398","34224.6775360107","39456.1771711605","37824.3845013624","24515.1219337621","25109.8352242492","25746.5659985048","25673.0046609686","28635.8273765549"
"M630.1933T586.9","630.193309892213","586.885711669922","10432.8712079277","22025.2091839659","30322.258631007","81833.8584368763","102543.70553056","14060.3100665773","50625.9466761323","8726.02049604744","51576.9104747317","132724.982369577"
"M630.2375T552.2","630.237501315871","552.173706054688","263.633042073343","0","130.234492305306","135.791455927421","145.486716877563","24852.6918937689","23984.8119090729","24329.0968040658","25660.4287614807","26388.8610020526"
"M630.348T188.8","630.348043731032","188.807807922363","0","166.451886505266","150.883224051729","0","0","9929.82710404638","10111.8584827155","10111.1535902023","9971.92482229421","10869.3242615479"
"M630.4048T641.3","630.404750292837","641.349060058594","0","190.324514808366","116.950384270555","499.573816249147","178.601302719116","27039.8139078032","40992.5970480366","36749.8144780439","30657.2267044715","47138.0886117932"
"M630.5153T760.9","630.515320158536","760.855041503906","2865.4080022835","2699.066972263","4669.06319915379","2793.17292124807","2848.27976920538","18204.9265073282","19563.2138270043","15764.9964755356","15433.8280043985","13596.1417337428"
"M630.5793T771.8","630.579271500392","771.773071289062","2052.6916742038","2085.88779624961","1325.48627802087","1646.25317863333","1787.29038835308","13401.857713623","12433.5507778684","10332.494671608","13519.7883398255","12863.7425681793"
"M630.6817T188.8","630.681699845003","188.806610107422","0","0","0","403.635735225677","0","11610.7671044934","10380.7855255232","10985.4839223083","12396.4166421927","11055.6693092974"
"M631.1133T736.6","631.113318172053","736.58899999998","50115.147342507","47876.7024669534","50692.8709457353","230661.05581523","260478.916606384","41356.284029484","51306.0302975696","41714.3065208861","42020.1941973727","53221.0826088904"
"M631.1904T758.4","631.190424868379","758.42800000002","24852.8592385848","21946.3812325102","21172.3671956962","27187.0688963179","27148.4602717475","17101.9469720586","18670.1883491119","18212.2652686037","17912.0672224348","18312.02080708"
"M631.1937T586.8","631.193664552393","586.75244140625","3019.24303515977","8799.87799509575","10875.4666848379","33207.9104402709","42444.7766035107","5821.05990317029","23012.9584303688","3206.06398465472","20753.875944308","57487.3420299303"
"M631.2005T240.4","631.200523647364","240.372012268066","0","0","283.605609087181","0","0","8949.9128887024","7536.49340963463","12549.5778425729","7474.58114371505","8062.08902681583"
"M631.2256T314.4","631.225596330844","314.379","155.978203752699","0","0","253.175668429583","0","8462.04642202323","9157.70450096669","10762.8394494755","7835.15751273149","7213.48178210358"
"M631.3454T242.8","631.345391466159","242.798004150391","0","163.839057245004","0","0","0","7097.59778079704","6957.03734903972","7506.72444545289","7557.02590695101","8570.40601624125"
"M631.573T743.8","631.57303838214","743.848937988281","13617.3829338004","11373.7177147484","14013.9442862433","32064.3985258674","30066.6685776826","18707.934984089","17162.8447639526","31649.3275001471","31959.4170951337","33356.429211569"
"M632.1137T736.6","632.113654094586","736.58899999998","19209.4596325439","22462.1369465327","26790.4793088511","134359.638633665","143542.557454695","22330.1909763606","32901.5198952736","24152.7130923196","24981.5139386161","28760.6292113001"
"M632.1904T758.4","632.190368060815","758.427856445312","9216.26424654828","5596.25335348525","7340.55018188121","10343.0885010892","10367.7344436821","7118.49695305996","6665.96966970298","6898.43941004482","7520.82648080706","8133.7284286191"
"M632.524T733.6","632.523985866854","733.555297851562","337.033114096954","166.519865640016","446.286317861893","0","418.671900151142","12840.1843488489","11897.458841217","11808.1408862358","10620.5192885666","10051.6030535247"
"M632.5742T799","632.574234475158","798.956787109375","11676.0116329002","12077.9311910125","12709.4066485066","9323.52704676976","9648.46892715664","2381.24093836471","1567.14961102344","1275.48832121789","1259.53022308387","374.125631253049"
"M632.6326T784.5","632.632587398564","784.512408691406","197.208988309251","0","0","0","0","11508.2082259394","11875.5478147904","12978.9359291185","10533.7021272696","8441.21426176844"
"M633.1122T736.6","633.112150637949","736.58899999998","24480.5282867713","17654.7880429846","28326.414429749","119774.367230925","127574.608763672","20321.0228499377","29274.3760879633","19065.8526334948","21223.6022265014","26103.7123709345"
"M633.1496T586.8","633.149626076777","586.751892089844","20445.5111884388","53237.8482160029","72168.8518892489","208300.413053604","260085.35554854","38890.4329166415","140965.052173943","25348.1166100178","144858.642727594","373434.327210715"
"M633.2549T333.2","633.254886423854","333.184936523438","0","0","0","0","0","22592.1247343971","24862.2938673705","27597.9814923612","26824.7731538086","23838.0415480591"
"M633.3072T348.3","633.307164185998","348.34999999998","0","0","0","149.842603541666","0","21160.4584020647","21174.9238979389","19353.5383742062","21321.7626143072","20786.8745508482"
"M633.3071T472.1","633.307140508904","472.100006103516","0","131.84211976901","0","339.087437134774","146.606791734696","111406.061778662","108206.276886884","104877.053879772","107053.747639376","99980.6625146416"
"M633.3503T558.2","633.350309309188","558.239807128906","1226.54213783735","613.653025893771","443.187828469893","778.807820122442","380.862769628565","73779.9179774941","66400.1405281916","69171.8503897431","68451.451482711","65817.3774945601"
"M633.4467T612.8","633.446658528019","612.838073730469","1104.28223885372","1175.14986262242","1402.54637613616","560.884639848582","1083.66071450357","294420.325048094","220905.611003833","317708.386150214","211940.610674752","285781.5335575"
"M633.4615T605","633.461477792741","604.950744628906","260.147752627292","228.145128705746","139.84536984152","1324.75735195104","863.153811069102","150351.558655016","155990.108274623","162678.451433081","131418.475636395","159372.75109555"
"M633.4862T764.5","633.486242317716","764.493957519531","0","340.904255557805","0","0","526.573318663102","17598.5019000548","17917.5410964843","14928.0394609588","19257.7477171698","17668.0564331019"
"M633.5055T688.7","633.505470553191","688.666320800781","126.937370266393","657.419157262598","661.168637201842","282.842499037534","730.387143807523","16215.0844169265","17373.0084111502","17010.4506756272","16952.5811893205","16177.6168359615"
"M633.6367T784.8","633.636702885333","784.815417724609","0","0","0","0","162.079968979957","4109.88650584581","3941.26456261266","5275.03670407012","5036.83867173987","4670.71637858032"
"M633.9177T373.2","633.917692413391","373.229522705078","6207.91058782406","6834.81447676329","7807.9906214823","7215.95560419764","6466.24440072636","3320.78296848724","4005.95402473706","1762.27189097204","2888.63018849376","1986.83067493513"
"M634.1127T736.6","634.112672683058","736.58899999998","5666.04863007292","6623.1797310248","9412.74024195577","52005.0349409076","52896.4474894512","7723.64818784483","10779.4428134216","9061.76038084035","8272.67830910387","10633.3771806494"
"M634.1505T586.8","634.150504579794","586.753147949229","13900.801071308","30291.2745668814","39804.8037684158","118788.726754642","149658.843917838","19776.6715875677","78302.3855926016","14888.7437007846","80121.5924400328","209470.57428253"
"M634.2581T333.2","634.258129309729","333.18499999998","0","0","0","0","151.277495305985","9832.74156081879","8979.64456857934","10955.1183355889","10694.7025594629","10373.486224441"
"M634.3543T558.2","634.354327459365","558.239440917969","325.184353574642","0","196.855302873689","0","132.656358312231","25547.348603568","24737.3912791218","24517.5840902361","25815.0325195416","26381.8914548003"
"M634.4185T373.2","634.418546439608","373.238037109375","6052.41662801104","4822.03455336126","6360.66152119959","5369.52574786459","7693.16211143153","2649.84677914237","3105.14647284789","2516.85093408184","1989.66972077851","1441.05454045907"
"M634.4515T456.9","634.451515254745","456.934509277344","5800.86642578375","6290.82122900176","5531.65396545914","5379.15404693909","6667.04913111672","22632.8059426772","24095.9586596612","31860.8064199005","30603.8635634008","32442.5145085851"
"M634.4647T605","634.464685734059","604.950744628906","0","348.788899427966","0","0","414.049405601856","54141.1748138984","55338.5926673247","56749.3488421587","48734.1628517845","62968.4778693499"
"M634.5399T745.1","634.53988371694","745.080505371094","296.604442605749","0","0","634.412679821253","0","91326.5371195933","83811.3760847989","93079.5738370617","92384.1083338361","90170.3912041545"
"M634.6483T796.6","634.648341084394","796.64404296875","347.339368888273","237.169036040549","0","200.344146372485","0","9664.4001932496","6857.83370249071","6792.92649109144","8738.53238907731","7366.53740063359"
"M634.6859T847.6","634.685911126215","847.599987792979","567.478260745047","872.077149471417","823.973253505789","382.281980901933","705.511945096159","5532.36616143462","5124.47746556004","8100.66444724736","6832.05619713125","6854.37573381281"
"M635.1484T586.8","635.14836272833","586.752720703135","10725.8695839488","22766.8918876645","33217.2674322277","92690.5156370697","114123.349764825","19690.2419053161","61857.9774547613","11152.548602904","63519.2064933025","160965.848236005"
"M635.2502T461.8","635.250158789531","461.787261962891","163.799333560746","475.401917799526","0","0","0","33986.0734686158","24974.1063036575","31609.2309646248","19602.3488480881","19539.6194748841"
"M635.3225T500","635.322511846147","500.005004882812","0","0","0","135.492077501197","216.901054990919","137852.698768945","131007.502198921","130522.131475495","136160.156007888","126010.076682236"
"M635.4002T493.3","635.40022382111","493.33203125","0","138.051657129212","0","0","0","122181.750554816","122804.494112008","123017.894598641","122698.006970612","124067.080920149"
"M635.4845T578.9","635.48450644937","578.863830566406","243.858777707717","528.13447691646","290.671259286026","0","253.876073310864","149326.294605616","141877.27762116","146634.064198278","143341.861459542","137951.29812389"
"M635.5432T745.1","635.543174059992","745.081237792969","179.735448191281","341.591224723284","0","238.958956108196","182.07551495661","42091.7674399582","39372.010192604","38165.255232715","42307.8814605713","39583.2661123033"
"M635.9395T535.8","635.939518433202","535.794921875","177.269197611937","0","0","161.937519169878","128.820370853646","7197.21570993891","9196.9033275655","8686.50559546886","8974.64591707373","8244.54159106109"
"M636.1997T736.6","636.199668133782","736.589050292969","19933.4006565007","18569.6452724751","16914.3588018096","62356.9925948918","65162.3782612613","15191.8182436158","15961.7266995442","13960.036559192","12276.7377177662","16246.2972474483"
"M636.2097T272.5","636.209687629211","272.523","0","0","0","0","196.716625944157","11191.3449855719","11222.8965343619","9534.13168868572","11426.089409625","14699.1210121267"
"M636.324T500","636.324016352386","500.005035400391","146.04016155685","0","0","0","199.617022573017","48591.9813687611","55191.29700875","50374.5108770847","48373.9785934157","46154.6923437686"
"M636.403T493.9","636.403017011822","493.937683105469","0","0","0","136.489564826435","0","39105.6183110268","44092.3388000532","44257.4460645804","42682.5662720593","41134.5749934943"
"M636.422T510.9","636.422025300262","510.924","130.025902469559","129.083104223547","0","0","316.891284399566","25589.7525834405","27019.7664190034","28523.3785633527","27494.7340515217","28816.6616970827"
"M636.489T578.3","636.489030443825","578.261413574219","926.164558965747","0","913.35629501859","861.829849637845","278.865691054446","58161.4403432148","54533.0563443151","59654.4637433833","62527.7942345606","57393.1543794404"
"M636.5559T757.2","636.555850022249","757.213684082031","700.337210724847","774.495771133699","375.786016219854","527.959146094242","964.418308960274","127427.190040967","125578.94229222","133727.098894495","129745.190455305","126064.056064966"
"M636.5919T630.6","636.591917831078","630.561279296875","100828.466152717","105507.801763379","104796.031725104","105516.634998237","102047.099579626","2703.70155575807","2012.4548557621","607.249292366531","647.618313505598","264.838881384419"
"M636.6285T786.9","636.628483175621","786.938781738281","1516.92487976526","1642.47774570132","644.214033576358","1921.3684469842","928.340571457866","12912.6255735606","15664.4490582262","11646.5081423982","10723.4237937697","13560.4668739393"
"M636.7015T882.2","636.701536515207","882.17800000002","3936.41441827846","6465.24988979047","3612.95733291385","3408.04147180675","3539.66330736016","6638.52881724591","8222.2935067706","11690.1593285585","12735.6997277046","7900.835132628"
"M637.267T480","637.267020659142","479.985931396484","0","0","0","0","163.270757503409","46812.9353844791","44715.2864041286","41449.7641035839","48664.3431024048","44698.1704356154"
"M637.3384T531.5","637.338360621741","531.549011230469","0","0","0","0","0","159890.598307035","150285.445424025","157362.043017305","152705.540762176","156566.443868365"
"M637.3545T328.9","637.354531447663","328.937896728516","125.852456488131","0","0","198.652522294117","144.979027066912","14447.4624717862","13860.6594051819","16388.1848647379","17158.5713768176","18329.3341481415"
"M637.4183T473.3","637.418278705395","473.313064575195","0","311.482086264076","0","426.426937991833","167.423027105776","167198.179114542","166654.657725933","166566.000708837","167688.045347608","179708.97196706"
"M637.4801T733.6","637.480087963778","733.556518554688","494.336961895689","794.497145125476","265.490294016482","581.719145655192","995.191330195752","68245.8593964171","66490.1097023254","66928.2583513809","65450.5414737391","65354.9808345121"
"M637.4988T592.2","637.498792858167","592.212585449219","157.776600656066","0","454.554852320748","201.212535822876","325.228024451659","57186.8887325118","60494.0794841698","63796.8776126802","61611.8279894107","58516.0511789683"
"M637.5007T606.2","637.500676323069","606.163818359375","578.73238918141","135.847957195237","448.998560968672","548.723469384675","826.095597652235","237814.701905747","167703.552150932","235951.920877754","230064.273455014","231275.155098055"
"M637.5319T799","637.531902591289","799.016296386719","28636.5189960907","27856.8427042872","25897.7295578237","22953.8593034564","21988.3191290934","4659.3415691739","2889.85703294928","0","210.326957997289","0"
"M637.5588T757.2","637.558816229335","757.21399999998","383.13448038809","376.343622247595","0","213.061659501696","0","56142.6906590021","56897.4851402019","58671.1817986927","56653.4798975943","54974.265934991"
"M637.5954T630.6","637.595374733858","630.565979003906","46082.7752190903","46383.7949479634","45506.0586449279","49800.911141574","47226.9808956115","259.311087961732","791.427904514088","0","298.95901688273","0"
"M638.2144T736.6","638.214441741348","736.58899999998","178529.533443905","225938.618080691","281215.498056531","419032.749952429","432651.867162231","74318.034946239","88505.4416339465","74364.0473920549","77882.8936493683","86699.3133671008"
"M638.3396T531.5","638.33960134153","531.549011230469","0","0","149.563150485614","250.386928823861","0","58799.943004234","56442.3578659308","62019.8301321977","54157.3899063343","61333.4767184427"
