"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","matrix","nist","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","isotopes","adduct","pcgroup","meanpeak"
"3777",567.338919489517,567.338744052697,567.339357554146,564.306762695312,564.305297851562,564.309631347656,5,0,5,NA,NA,NA,NA,114.499716384256,151898.602389732,151823.164740557,130510.670381881,133434.701385205,131502.534141938,"","[M+Na]+ 544.352","78",139833.934607863
"3778",567.342684575381,567.342313634073,567.342776756935,531.549011230469,531.548034667969,531.549011230469,5,0,5,NA,236.213441338552,269.954407690984,669.129537730478,NA,196664.114827591,192884.476218926,213738.538083539,203027.745633008,208359.310350496,"[658][M+1]+","","3",202934.837022712
"3779",567.401252602255,567.401057282573,567.401336988315,604.344848632812,603.73779296875,604.345092773438,5,0,5,149.739297968716,260.919807363369,NA,143.769373888093,148.909261712346,85214.9891596996,84891.6527721752,63352.216918692,80031.1915771537,139465.283318364,"","","414",90591.0667492168
"3780",567.416295821742,567.415783760176,567.416823980105,629.822509765625,629.215942382812,629.823,5,0,5,650.04373184137,NA,361.168412673932,505.403772854507,499.711350741486,87101.6764757155,90133.4996081541,100631.718110087,77545.4414836056,77479.3019823059,"","[M+K]+ 528.445","824",86578.3275319736
"3781",567.429908756274,567.429484458733,567.430893843763,218.530502319336,217.926910400391,218.534378051758,9,2,5,5259.63835254182,5704.78936125391,3381.99362666084,4461.58267300518,4948.80717636348,9014.33428816224,6925.79753200464,5713.57394753475,4227.34714747935,4906.28266461835,"[659][M+1]+","","124",6157.46711595987
"3783",568.22462968025,568.224099616147,568.225319138934,327.118133544922,327.117889404297,327.725372314453,5,0,5,NA,150.454120389288,NA,NA,186.194321012555,20825.8693173436,19366.9571797549,24993.9256743669,17609.8109099444,17155.6898532716,"","","1518",19990.4505869363
"3784",568.232561942694,568.232505710808,568.232791050336,442.37599999998,442.374908447266,442.982055664062,5,0,5,NA,NA,NA,203.471960868522,NA,69021.3645755312,66074.1893325502,59173.3439476444,62571.3112043151,59121.2418709576,"[660][M]+","[M+Na]+ 545.241 [M+H]+ 567.224","46",63192.2901861997
"3785",568.259228127159,568.258651876664,568.259667367633,294.967071533203,294.360168457031,294.968017578125,5,0,5,NA,149.010787821702,NA,NA,NA,22964.558874646,20213.80363138,33659.7888547904,20905.4536853223,21748.5951965838,"","","1286",23898.4400485445
"3786",568.337525507486,568.337333920676,568.337530537083,492.725036621094,492.72499999998,493.332000732422,5,0,5,NA,NA,163.261906947425,142.93588979361,NA,735120.342740478,727420.563652615,712070.829859406,736372.933531786,708683.005724981,"","","919",723933.535101853
"3787",568.339851231058,568.33953305286,568.3399455253,474.526565551758,473.920013427734,475.132843017578,6,0,5,144.045476960251,189.009312574802,NA,NA,NA,1804839.82693392,1825290.83424803,1823497.77391743,1851784.48291777,2563885.92727677,"[657][M+2]+","","2",1973859.76905878
"3789",568.427100806735,568.427011479809,568.427135815165,630.429809570312,630.429,630.429931640625,5,0,5,300.504946396394,472.479029392082,176.979184194782,474.410131825523,899.230612127676,850674.649518779,874987.264254844,791228.82242983,835570.212372135,803468.357322522,"[661][M]+","[M+K+NaCOOH]+ 461.466 [M+Na+NaCOOH]+ 477.44 [M+Na+HCOOH]+ 499.421","5",831185.861179622
"3790",568.42713560082,568.427032948754,568.427266116381,671.071899414062,670.46599999998,671.073486328125,5,0,5,313.182077247501,NA,125.718046282861,353.059922876861,NA,104205.484664019,104441.157781917,106739.432850036,107359.144316612,107330.370520184,"","","23",106015.118026554
"3791",568.539212675545,568.539106201181,568.539395385543,214.287124633789,214.287,214.288009643555,5,0,5,NA,NA,224.465180005701,NA,258.514792889002,86219.3915332675,99113.8464356924,87127.8314868358,95930.7241136507,91995.0424595559,"","","63",92077.3672058005
"3792",568.565776513737,568.56499029952,568.566532779333,623.148406982422,622.522705078125,623.150207519531,10,5,5,18630.4451333387,21102.3911182433,19706.0754192141,21425.5943662168,20712.8999055931,20818.4600995254,18905.6359453841,20579.7036218866,20246.6706922334,19927.6460971238,"[662][M]+","","849",20095.6232912306
"3793",568.789925194876,568.789895929001,568.790037479832,214.287124633789,214.287,214.288009643555,5,0,5,NA,NA,267.213952532038,939.652169426903,367.412126602605,117107.71487753,114594.869942061,111353.439295166,120669.872769088,117982.060204133,"[663][M]2+","","63",116341.591417596
"3794",569.04072075142,569.040245338508,569.040740809203,214.287124633789,214.287,214.288009643555,5,0,5,238.018344321754,134.210880509799,NA,170.366495199191,304.586025776608,77916.3363532194,82295.1306167534,74279.5089397588,86362.2557342833,81387.4560117327,"","","63",80448.1375311495
"3796",569.245680226587,569.245228657576,569.246303893353,617.083984375,617.0830078125,617.08399999998,5,0,5,139.93548079843,NA,188.360076112344,431.46120695956,922.242432106286,18338.2714192204,22456.9873882782,23347.5846969728,22495.132740594,21725.6683164924,"","[2M+H+K]2+ 549.257","8",21672.7289123116
"3797",569.291954039664,569.291567720079,569.292114242016,214.287124633789,214.287,214.288009643555,5,0,5,NA,NA,NA,NA,232.103674955256,34955.0813173504,41654.0686830706,33881.008928247,40354.6979866283,36899.3167237793,"[663][M+1]2+","","63",37548.8347278151
"3798",569.31361029898,569.31306467969,569.314063028079,191.840744018555,191.837966918945,192.447067260742,10,5,5,25787.8784336417,24161.0681781587,23923.7976409988,22778.3878394897,22534.4251128065,39306.3927289734,38176.7569591364,36100.8364652144,32760.2907176551,31362.1339334625,"[664][M]+","[M+Na]+ 546.324","102",35541.2821608884
"3799",569.343069143258,569.342878100051,569.343096285228,474.526275634766,473.920013427734,474.52685546875,5,0,5,NA,NA,NA,276.626214573166,350.559009728012,570520.804027109,570970.206662345,574649.903163936,574944.775162812,586327.338154096,"[657][M+3]+","","2",575482.60543406
"3802",569.41732130641,569.417084048321,569.417402477774,606.76708984375,606.165,606.771911621094,5,0,5,NA,293.665551751081,443.030312419137,NA,335.060471441757,511799.566340616,356066.074421776,356615.52267217,355146.833594828,347172.751051452,"[666][M]+","","415",385360.149616168
"3803",569.429147167655,569.429091322774,569.429207059822,630.429809570312,630.429,630.429931640625,5,0,5,1571.1089987361,1688.05351975567,248.124964112103,335.473967628561,1331.63553636466,425842.967416723,426329.66643357,400245.243878892,424673.540802251,408999.635449713,"[661][M+1]+","","5",417218.21079623
"3806",570.293006260819,570.291804577614,570.293716884616,474.52600000002,473.919860839844,474.52685546875,5,0,5,306.865899979279,NA,NA,NA,NA,32216.8126677164,37757.4594073935,41461.3003368097,43519.385141565,44115.2421346809,"","[2M+Na+2K-H]2+ 520.334","2",39814.0399376331
"3807",570.317071128687,570.315993076296,570.31878563593,192.446151733398,191.23258972168,192.44905090332,11,5,5,5616.17659999665,6820.4556309503,6109.24824972858,4626.84872636796,5504.42759225454,8137.75342950198,10334.3219116211,6645.61712026356,8274.92935950104,8185.53618371361,"[664][M+1]+","","102",8315.63160092025
"3808",570.345462089492,570.345307466842,570.346141883946,473.920013427734,473.919860839844,474.52685546875,5,0,5,189.640294103924,150.346181004025,NA,NA,175.412810318384,104908.67060148,104818.213311818,107691.308879953,103444.685818522,111144.093226929,"[657][M+4]+","","2",106401.39436774
"3809",570.35454147978,570.35425793793,570.354584502303,496.972015380859,496.971,496.974517822266,5,0,5,NA,182.411367888562,NA,670.729780180542,443.315935194315,325819.278004883,329646.914992248,329504.05258721,331679.51957666,320410.367975084,"","","920",327412.026627217
"3811",570.374359950252,570.373029915832,570.376191238927,439.94899999998,439.948150634766,439.949035644531,5,0,5,NA,NA,NA,602.252350961503,150.437605478478,4236.9612685883,6147.00340028209,6389.1655975978,6875.53800432428,8625.71201824622,"","","1571",6454.87605780774
"3812",570.388407148927,570.387021429065,570.389299794004,688.665222167969,688.580444335938,689.3115234375,7,2,5,2512.80029798374,1989.19664681852,2107.25931388736,9911.63416844903,11952.4638554507,5063.00591178591,4756.42953950957,5015.14166222329,6912.27949314885,6848.61098379354,"[665][M+1]+","","21",5719.09351809223
"3813",570.42072383609,570.420412516427,570.421000243294,606.771,606.76708984375,606.772033691406,5,0,5,NA,NA,NA,NA,298.648076713949,132826.309926825,136746.160882553,135519.340054082,134098.199936387,126648.298209407,"[666][M+1]+","","416",133167.661801851
"3814",570.431954541945,570.431558776293,570.432183164355,629.823,629.822937011719,630.429809570312,5,0,5,312.664755338888,116.584502586952,618.410158646221,420.637823701836,313.10740205672,98042.0342774778,102148.356172156,104162.136461937,96514.8768626537,97155.9791824038,"","","827",99604.6765913257
"3816",571.14486450837,571.144405647792,571.145495493097,240.372024536133,240.371871948242,240.978790283203,5,0,5,NA,NA,NA,NA,NA,26542.2205958965,28280.8691098321,41250.1465549324,27121.7203309203,28323.976828418,"[667][M]+","[M+Na]+ 548.154","52",30303.7866839999
"3818",571.279669314675,571.279208326383,571.280278290486,351.382995605469,350.775939941406,351.38299999998,5,0,5,444.215270045834,NA,170.18498835888,NA,NA,26160.6840379295,26898.0528774665,24624.7472864098,25890.1822879212,27055.4192936458,"[668][M]+","[2M+H]+ 285.136","45",26125.8171566746
"3819",571.300255536314,571.29990801333,571.300622446689,474.52600000002,473.919860839844,474.52685546875,5,0,5,NA,NA,591.012710197829,166.317448146176,NA,131377.409291937,130793.408066608,124232.377901001,126914.923784839,127955.954413376,"[669][M]2+","","2",128254.814691552
"3820",571.367296281431,571.366270551722,571.367764523323,373.221,372.6142578125,373.221008300781,5,0,5,NA,NA,152.000142837853,NA,NA,8363.9159239503,10141.3562157951,6223.74515994625,8907.25540140302,8986.60756996764,"","","1353",8524.57605421245
"3821",571.430218455895,571.427241963255,571.430882210385,605.55419921875,604.950744628906,605.559020996094,5,0,5,301.46872265625,876.540385047427,978.282607360842,479.28960251602,551.405458820101,199947.360304871,150178.666540765,211000.921497825,216075.61057158,196671.618725913,"[666][M+2]+","","417",194774.835528191
"3823",571.489459739585,571.488780323005,571.489740282451,606.771,606.76708984375,606.772033691406,5,0,5,NA,NA,NA,NA,NA,43004.3721523681,46007.2928319339,59076.7316987416,46841.9110190652,48787.1721210634,"","","418",48743.4959646344
"3827",572.282519791216,572.282001520654,572.283390963784,351.382995605469,350.77600000002,351.382995605469,5,0,5,NA,197.756632366929,NA,135.008229242963,NA,10038.1842036804,12005.3387219928,10042.5550447265,11375.5098757538,12012.042609476,"[668][M+1]+","","45",11094.7260911259
"3828",572.368099435482,572.367961304492,572.368295199758,540.04099999998,539.433959960938,540.042114257812,5,0,5,137.724162989739,316.859613767364,NA,NA,144.500060675672,118588.257816345,125043.913774605,114903.711907201,118826.357520435,116208.551935364,"","[M+2Na-H]+ 527.394","31",118714.15859079
"3829",572.370645865144,572.370545656972,572.37070951213,509.10400000002,508.497039794922,509.105529785156,5,0,5,657.42960139097,259.629654560478,132.475976131316,593.875711889938,258.8185196504,384227.443467908,380253.715302847,383569.382699303,389282.304675302,387854.454854067,"[670][M]+","[M+Na]+ 549.378","43",385037.460199885
"3832",572.80133446776,572.80061736143,572.801787845534,473.920288085938,473.92000000002,474.52685546875,5,0,5,143.584121788231,236.742462507415,NA,138.138277378399,146.832877702689,30073.4202263822,29657.5532972694,27361.5391575165,33076.6825013087,29369.4157296437,"[669][M+2]+","","2",29907.7221824241
"3833",573.226110933184,573.225467618774,573.227893673726,594.635437011719,594.031494140625,595.245666503906,7,2,5,3393.46350413126,4699.80230117801,4370.72940942893,4036.05711335189,4559.85055353067,14134.070319613,11268.5026084592,11263.3895703491,14629.3226025774,15846.8077766104,"","","12",13428.4185755218
"3834",573.300141575925,573.299661031894,573.300485487212,474.526000976562,473.919830322266,475.133270263672,5,0,5,581.670508998597,180.972294271749,NA,483.442267990056,162.027021668324,28171.1226407934,27079.5947843905,20233.5048259951,20662.626759082,30651.4644232052,"[669][M+3]2+","","2",25359.6626866932
"3835",573.373837216996,573.37351265795,573.373872470654,509.10400000002,508.497039794922,509.105529785156,5,0,5,140.09933879221,NA,NA,127.190294689669,404.447630326555,128148.247975738,135342.01377425,136626.103109464,133680.9986175,137242.334739991,"[670][M+1]+","","43",134207.939643388
"3836",573.448551633805,573.448497216873,573.448610811625,637.101867675781,636.495910644531,637.102966308594,5,0,5,221.919950165758,NA,NA,130.568719578286,NA,332604.41215349,342026.227242773,349426.721783215,359570.565356742,354589.6738181,"[672][M]+","[M+Na+HCOOH]+ 504.445","47",347643.520070864
"3837",573.57679356083,573.575107642922,573.578552675448,819.695983886719,819.089111328125,819.696533203125,5,0,5,1076.81486204825,NA,522.697932913222,1090.26501676664,237.679741651565,5081.29055495376,5135.72446087636,5389.2379438562,7226.77082955901,6026.49525277087,"[671][M+1]+","","156",5771.90380840324
"3838",573.900241867526,573.900205118781,573.900354689525,880.358032226562,879.75048828125,881.570983886719,9,5,4,3211233.20153974,3225261.56420827,2007039.9863326,3254502.2390723,3295272.68388891,3163036.17350907,3114168.24676188,3200005.62480201,3235274.48311554,1999065.51588695,"","","695",2942310.00881509
"3839",573.906413801908,573.905784110586,573.907284155564,564.928131103516,564.306762695312,565.751403808594,6,5,1,47879.9601472872,42739.8649790471,42085.3749024312,42776.259694586,42258.9554193663,30643.8988835085,28962.8286978388,122263.411661818,127988.299705027,122935.346178879,"[673][M]+","[M+K]+ 534.935","78",86558.7570254143
"3841",574.384471712916,574.384284326047,574.385156450124,575.226013183594,575.223937988281,575.228454589844,5,0,5,NA,NA,NA,NA,NA,81400.6348298438,81522.5316888811,70827.0767049276,73342.3532132443,69538.8190095707,"","","419",75326.2830892935
"3842",574.451861072198,574.451656681247,574.452134212248,637.101867675781,636.495910644531,637.102966308594,5,0,5,NA,124.129895629303,NA,136.590356347376,NA,125150.687319907,130297.602905945,130728.879867793,130431.51947077,132133.083363281,"[672][M+1]+","","47",129748.354585539
"3843",574.90968641881,574.909004264426,574.910025221341,564.306823730469,563.698303222656,565.084655761719,9,4,5,9719.8541120126,11441.6243994825,10536.9143574702,8617.37233970149,7369.95188555914,7240.45090521171,6921.59757755284,30123.4448332437,29296.3821411748,29262.8664171983,"[673][M+1]+","","1473",20568.9483748763
"3844",575.262754518386,575.262447450421,575.26291257732,617.0830078125,616.47700000002,617.083984375,5,0,5,448.684235856488,346.989334622981,363.375956978747,226.183924622329,NA,30505.698983551,30237.6680814784,27351.9720828227,29501.7994292927,27671.8094818534,"","","8",29053.7896117996
"3845",575.263355834078,575.262956522426,575.263707060167,472.707,472.706787109375,472.707305908203,5,0,5,NA,NA,NA,151.722121152095,134.846243805312,89002.865867615,66473.2725352295,85734.0784005928,77223.8924551995,85810.0625071806,"[674][M+1]+","","2",80848.8343531635
"3846",575.282318334895,575.281593177978,575.283058285565,445.407989501953,444.801239013672,445.409088134766,5,0,5,11407.5506498823,12943.2984611035,13427.8264730381,11258.922474414,7986.46186712716,23271.2564114137,24199.0424092514,14252.5303544312,13496.7876999357,14340.2058945591,"","","864",17911.9645539182
"3849",575.502609777315,575.502084853919,575.503761266708,701.403991699219,700.798461914062,701.404052734375,5,0,5,NA,142.034713254403,173.636258361302,224.683538898382,NA,14220.3462239224,16672.5656857147,15323.4809515748,14523.7685221145,11315.8170898134,"","","91",14411.195694628
"3850",576.275643196869,576.275439186687,576.275761939954,500.005004882812,500.004,500.007293701172,5,0,5,NA,202.243956241852,NA,557.770515863833,132.588172214596,277851.064915348,275217.728054675,265404.268587792,263393.238913974,261194.836156553,"[675][M]+","","4",268612.227325668
"3851",576.88671644181,576.886251705781,576.886952904435,564.477508544922,563.698303222656,565.751403808594,10,5,5,38990.1014839955,39193.9071693885,37995.6558150787,37689.5491515531,35993.8505425234,22022.6013756443,25438.8021045435,108902.815492182,107252.563709455,107535.409610682,"","[2M+2Na+K-H]2+ 534.935","78",74230.4384585013
"3852",577.106900071529,577.105617092792,577.107865533418,353.202880859375,352.596,353.215576171875,9,5,4,4011.20228972269,5083.09031483102,4827.65218490598,3862.90576650368,4746.32159467695,5595.48608217572,4347.94769905587,3039.86179942096,3537.37508972168,3594.21562891592,"","","1106",4022.97725985803
"3853",577.262187824114,577.261406177505,577.262437270252,472.706908813477,472.100006103516,473.313293457031,6,0,5,NA,NA,NA,NA,NA,28474.7280470811,23237.7343460966,25210.8071379519,37043.6116816099,25349.957966176,"[674][M+2]+","","2",27863.3678357831
"3856",577.515804061427,577.515395035142,577.516119298051,788.3017578125,788.15200000002,788.856628417969,7,5,2,37420.0534857472,35070.7380228316,38346.3890774115,38043.7665049834,39363.7474446693,36549.359413776,31411.0941256161,8203.64223254126,12043.0971728406,8805.4079400748,"[676][M]+","","590",19402.5201769698
"3857",578.102163016529,578.101851259334,578.103367593479,294.361022949219,294.360168457031,294.967071533203,5,0,5,NA,NA,NA,NA,NA,5958.47835661458,7841.14595219418,5706.28228315764,4145.30902774224,4057.58191528323,"","","1287",5541.75950699838
"3858",578.33835900397,578.33804712163,578.338789813893,456.328002929688,456.327331542969,456.935211181641,5,0,5,NA,186.836538898156,154.454025743168,153.761365507543,510.13104006969,50088.4691888407,51368.282526216,57656.5588567851,49400.3209227555,55457.742897661,"","","29",52794.2748784517
"3859",578.519110212128,578.518700881971,578.519868281882,788.249206542969,787.508056640625,788.856628417969,7,5,2,16485.9609557727,15165.2167650772,15462.1291570175,14982.3003139844,15104.1761038073,12354.2124827464,16257.2222016721,3356.28110962477,3952.64783640778,4592.76070595738,"[676][M+1]+","","591",8102.62486728167
"3860",578.623009824232,578.622676777426,578.623381628465,830.007934570312,829.401977539062,830.009155273438,8,0,5,1846.1096863148,1513.48075130725,838.077093579543,961.245799116133,1412.02133048706,9441.01904299967,3420.89723638919,12743.9290510259,12243.3320435031,11375.0010997269,"","","1637",9844.83569472896
"3861",579.291989032677,579.291643041328,579.292409160201,461.78759765625,461.787,462.39453125,5,0,5,212.783493863419,295.51468986928,228.650009292444,183.678956452192,NA,85097.7675570417,73409.2862335907,84994.2254561607,71972.9792437834,74709.0542492364,"","","110",78036.6625479626
"3862",579.461934154917,579.461030760821,579.464420831893,652.873901367188,652.267883300781,653.481,7,0,5,112.698704692192,662.30797418501,561.993850424979,578.15826906974,788.274590057321,115950.158114463,49562.6736730374,112852.401768525,79823.0191894118,71675.7423950092,"","","1145",85972.7990280892
"3863",579.796577793525,579.795297132863,579.79694687181,532.155,531.548034667969,532.156005859375,5,0,5,NA,281.473465415183,143.60048295348,238.973321076483,745.522345729365,26831.3122400549,23489.1841678754,21602.004112135,27468.5203926795,23445.8880618616,"","","3",24567.3817949213
"3864",580.292740402828,580.292263723362,580.292747055964,492.11800000002,491.512023925781,492.725036621094,5,0,5,250.835360355834,277.85860922522,NA,675.02004503527,363.453699244786,84446.1341151857,93531.0308132807,93033.8908839112,90029.8342788386,91162.8622855996,"","","883",90440.7504753631
"3865",580.432112072937,580.43185164862,580.432471730764,613.444946289062,613.44400000002,614.050964355469,5,0,5,NA,399.962874060301,NA,NA,155.350014186023,34378.634996897,33893.504952141,34564.6613536121,26792.6058799804,31325.1389408521,"","","420",32190.9092246965
"3866",580.638629352221,580.636360617032,580.639679915159,863.372009277344,862.76599999998,863.372985839844,10,5,5,9630.86573196417,5040.69414956745,9073.09120374567,9578.94214147298,8940.6457017889,11586.9253282769,6376.53649328613,17718.7670071846,19505.3255217133,17825.1927261989,"[677][M]+","[M+H]+ 579.631","1625",14602.549415332
"3867",580.638890263635,580.638578424672,580.639528186621,691.09099999998,690.485290527344,691.1650390625,7,2,5,3007.82778999947,2435.47242564121,2024.28160158348,50108.8131861803,47611.1857640282,16513.0015827716,17568.1952868172,23562.6329165839,21493.7467314698,23435.1519026027,"","","26",20514.545684049
"3868",580.982977535065,580.982074967417,580.983558531706,182.74137878418,182.134292602539,183.34600000002,6,0,5,NA,NA,NA,NA,NA,10943.2197353897,13291.4508014284,12103.4185510254,11070.6227068914,11529.3476969365,"","","1615",11787.6118983343
"3870",581.281340277504,581.280264206089,581.281685114314,506.677093505859,506.67700000002,506.679748535156,5,0,5,465.932252624513,241.062508372031,1038.05932301003,1170.7433722876,951.773290908258,32198.3543648578,25439.2966052597,29978.2426390126,26038.6424334465,28962.3058357812,"","[2M+Na+K-H]+ 260.156","1095",28523.3683756716
"3871",581.452849964572,581.452263652857,581.453321778758,670.466003417969,670.464904785156,670.467529296875,5,0,5,494.56833191507,254.184359117062,918.664189379546,NA,284.441625834025,49002.0152679442,56434.7093917727,55607.1614081204,54595.1610075281,54409.5428031738,"","[M+H-CH2]+ 594.476","23",54009.7179757078
"3873",581.642279161465,581.640996435672,581.643217372813,863.372985839844,862.765625,863.97900390625,11,5,5,3669.0905490851,3728.33633627183,3421.17225260415,3345.58122953076,3866.26424186143,4248.19860002787,4819.37468033681,8908.41907149019,7738.60770843199,6840.1358691428,"[677][M+1]+","","1625",6510.94718588593
"3874",581.903886589345,581.902961674804,581.904315179517,523.056091308594,523.056030273438,523.663391113281,5,0,5,16010.3139493448,16207.4282501788,14513.3694609932,11506.307756283,6677.96334357631,11740.5076673597,9468.73915982933,43938.0109713569,41872.2547474958,43171.812084498,"","","101",30038.2649261079
"3876",582.240001629216,582.239391697469,582.240239940822,294.361022949219,294.360168457031,294.967071533203,5,0,5,NA,142.993202676209,NA,517.923668049634,131.273882316354,18912.6136540785,20732.3081168158,26963.2435084561,19421.3408949174,19567.4552390086,"","","1288",21119.3922826553
"3877",582.268921227304,582.268635197801,582.270405005668,214.287124633789,214.287,214.288009643555,5,0,5,NA,NA,NA,NA,NA,9487.0479366951,11712.3181533292,10291.8660696068,12417.5258886288,9123.17629031983,"","","63",10606.3868677159
"3878",582.284419735537,582.283493395627,582.285258122777,506.67700000002,506.071044921875,506.677978515625,5,0,5,349.902902111331,134.083475177223,213.711631530989,829.398845498948,443.53832054204,30117.2292742679,38289.6980397834,37172.6218919193,41034.076098226,36026.0564481184,"","","1095",36527.936350463
"3879",582.292456361031,582.291988576546,582.294330284714,475.132843017578,473.919860839844,475.133270263672,7,0,5,905.06731675487,796.83655341545,1124.91798283619,529.089928112077,914.754931731473,91505.2041243038,113156.463889949,59361.0533045528,133057.726702383,76632.7834056258,"[678][M]+","","2",94742.6462853627
"3880",582.457565437895,582.456322590798,582.457899032387,688.666320800781,688.665,689.271423339844,5,0,5,475.269222598037,634.90643363203,NA,173.284692296928,184.405158847909,31966.1395121538,33537.9731620864,37237.2583460744,34707.0250228823,33963.4010059751,"","","21",34282.3594098344
"3881",582.544510271778,582.543720986308,582.545656229144,600.604766845703,599.91259765625,601.08642578125,6,5,1,26053.34622126,24001.5143751471,23890.9041205577,25584.0490918102,24930.5703738466,2376.53969090485,641.701022442829,3885.66537030944,824.996915168661,1356.84296093761,"[679][M]+","","12",1817.14919195268
"3882",582.95896579294,582.957342352538,582.960785367486,345.924133300781,345.919982910156,346.531280517578,10,5,5,7164.07125999974,5961.20349764673,7226.45603603936,6304.64995847879,6024.22159972157,6506.59446079367,5911.69944439876,4024.67827699726,4365.61029350343,4514.38488074602,"","[M+K]+ 543.997","44",5064.59347128783
"3883",583.147772181277,583.147182516624,583.14894951007,287.687627929688,287.078308105469,287.688110351562,6,0,5,NA,NA,NA,NA,NA,8730.41556978179,7480.76808745103,5648.31177173816,6376.96657214523,6016.66867337039,"","","1669",6850.62613489732
"3884",583.231720100657,583.230512164585,583.234776825998,294.360595703125,294.356811523438,294.96799999998,6,0,5,165.014994590181,130.927421065539,NA,NA,NA,16305.402838875,19797.6581273218,17309.3269342298,19409.2454794058,17197.4918811903,"","","1289",18003.8250522045
"3885",583.254447982124,583.25436211887,583.254561393467,357.448760986328,356.843017578125,357.449005126953,5,0,5,197.500284249449,472.247697115073,147.899185959108,306.612838513582,575.093370514173,168899.252759934,161521.140356797,147977.779107568,146830.180997707,153185.432360094,"","","1328",155682.75711642
"3886",583.254913065294,583.254851275105,583.255103518672,546.107788085938,546.106872558594,546.714721679688,5,0,5,385.087388258368,NA,NA,NA,183.084045776744,731710.610109934,711890.88627832,695644.049322467,684785.944832738,674868.519877121,"","","1365",699780.002084116
"3887",583.297915629391,583.296720680854,583.298520917799,475.132934570312,474.52685546875,475.133270263672,6,0,5,175.945370234549,NA,NA,NA,NA,25868.4078237306,32666.4043776071,22255.2128083308,27886.3268629597,39720.686144432,"[678][M+1]+","","2",29679.407603412
"3888",583.323848729437,583.323343283348,583.324547090323,373.827604736338,373.771301269531,374.434997558594,10,5,5,33184.4684728849,31419.9156942556,33727.1537145612,31917.2101261413,29028.9903826855,25464.1063883416,24766.7552197963,21244.1822441319,20135.2860693359,21652.1632514191,"[680][M]+","[M+H+NH3]+ 565.276","65",22652.498634605
"3889",583.32323080421,583.323095165166,583.323576779675,521.842956542969,521.236083984375,521.843505859375,5,0,5,515.344860286805,712.282584920526,393.274901797032,470.902660305942,NA,39475.0658094882,36898.0844010659,42230.7135103783,38173.747248653,37745.8865477517,"","","101",38904.6995034674
"3890",583.395036106419,583.394986089159,583.395245915555,578.8662109375,578.863830566406,579.474,5,0,5,1647.81155245751,332.926107091983,316.915378947647,1504.2035831575,2012.37020245378,59746.585369638,107129.7184026,87383.6588195019,111229.4542112,93261.4325377172,"","[M+K]+ 544.435","12",91750.1698681314
"3891",583.454908025025,583.45335937014,583.455069191366,577.653137207031,577.048400878906,578.259094238281,5,0,5,NA,NA,151.632650943963,NA,NA,11883.5735449843,11221.0801853647,14808.4442187092,11096.8773945989,13301.7973159309,"","","421",12462.3545319176
"3892",583.467622183471,583.46755491774,583.468064562829,689.271423339844,689.27099609375,689.272216796875,5,0,5,838.93598011074,513.36152257227,169.855252296353,239.287464940354,289.087365932439,31406.9015907595,30148.6479813171,28041.5820699845,28228.1717633058,30361.8635673936,"","[M+K]+ 544.509","26",29637.4333945521
"3893",583.548227650646,583.547552448196,583.549714330047,600.519104003906,600.013854980469,600.93701171875,8,5,0,10894.043901502,11122.4904259152,9185.63284003272,8900.47260734616,10524.321924567,997.859369273391,901.343873493187,964.927035932848,1696.85138309305,507.643841280136,"[679][M+1]+","","12",1013.72510061452
"3894",583.757121398483,583.756487734763,583.757635545374,334.398010253906,334.39794921875,335.00439453125,5,0,5,NA,149.815520535442,NA,NA,162.252924500301,36963.341287734,32761.8693743158,29727.5566761473,31356.8584149353,29592.3732337463,"","","76",32080.3997973757
"3896",584.221617799318,584.220476829955,584.223660449913,456.934509277344,456.328002929688,457.541198730469,5,0,5,NA,NA,384.989816155623,170.632382033393,NA,18803.5957803383,25340.4365144452,17581.5574528285,15921.011042653,20234.0609968261,"","[M+K]+ 545.253","29",19576.1323574183
"3897",584.257948685881,584.257874342803,584.258135655977,334.398406982422,334.398010253906,335.004,5,0,5,479.285634484109,935.058978100341,NA,206.418690381738,553.030043729714,359057.775523098,339405.535609067,319193.906138976,326646.931238752,315547.955438055,"[681][M]+","","76",331970.42078959
"3898",584.263372182577,584.263284162287,584.263452023607,551.56699999998,551.566650390625,551.567749023438,5,0,5,1161.10717096769,1892.56202493606,629.61508692602,2808.1852934509,1145.09491762361,2955015.49640284,2905701.85319244,2882456.27118346,2878484.28176796,2840721.85397606,"","[M+H]+ 583.252","40",2892475.95130455
"3899",584.26251717899,584.262233146064,584.2625669817,577.653137207031,577.65087890625,577.654418945312,5,0,5,347.511818807498,563.697679901152,NA,NA,166.158098307766,661304.11887326,673004.579419921,636072.218321974,623590.628353074,626690.079067392,"","","422",644132.324807124
"3901",584.326707765096,584.325360831595,584.327036656651,373.827604736338,373.238037109375,374.431579589844,8,5,3,11700.1156496238,12509.8111857147,11784.1147700494,13063.0898037119,11902.5032055986,11224.3767473577,4788.52439035787,5963.64539637315,9315.97497983144,7679.10121011946,"[680][M+1]+","","65",7794.32454480793
"3902",584.381866429736,584.380282371734,584.382189070722,523.662,523.056091308594,523.663391113281,5,0,5,12911.7179394343,16902.1567093949,15203.125306048,7370.50454654247,3532.84184114461,17472.0532016787,15790.3130398316,53601.3603112946,54555.0692679934,55569.0707729739,"[682][M]2+","","101",39397.5733187545
