"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","matrix","nist","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","isotopes","adduct","pcgroup","meanpeak"
"2079",498.929356523511,498.92935436629,498.929471331011,395.07100000002,395.070892333984,395.072052001953,5,0,5,NA,NA,NA,NA,NA,729720.482492726,724505.844786996,710505.094879585,698813.957871586,720698.174106511,"[347][M]-","","747",716848.710827481
"2081",499.131991125626,499.131153132061,499.13233328942,314.998413085938,314.997741699219,315.001953125,5,0,5,NA,323.453156206491,NA,NA,NA,12993.5185475768,13748.1561969728,12717.5332566467,13490.0196873322,13009.8509903034,"","[M+Cl]- 464.162 [M-H]- 500.139","18",13191.8157357664
"2082",499.143644326835,499.143351232391,499.144208428136,251.291763305664,251.198318481445,251.29900000002,5,0,5,169.425159440376,NA,NA,121.669724516382,127.470424222259,21777.3831760483,21826.3978003601,24054.4976850102,23188.7090212241,20688.6126276997,"","[M-2H+Na]- 478.169","33",22307.1200620685
"2083",499.181328451452,499.18067469956,499.182113229507,636.510375976562,636.507446289062,636.51199999998,5,0,5,5487.61793792254,5388.21253204145,5430.84405110095,6141.6714984686,6044.97080622993,15686.0250652219,15781.8150360753,18302.7035493268,19574.4905007355,17774.7850569882,"","","56",17423.9638416695
"2084",499.200322073847,499.199723414949,499.200861892753,264.602386474609,263.936645507812,264.64900000002,5,0,5,NA,NA,137.748653581599,NA,NA,20050.984575881,15747.3741537122,21357.3634732178,21717.5633024823,13292.7469626329,"","","123",18433.2064935852
"2085",499.266084041702,499.265414518776,499.266630454268,457.555145263672,456.948089599609,458.16199999998,5,0,5,NA,NA,NA,NA,NA,31737.4511967041,22300.4740000926,15752.4616566799,24161.0763624756,26452.4273940617,"","","2",24080.7781220028
"2086",499.291219033839,499.291117183357,499.291485627336,342.297180175781,342.29541015625,342.902893066406,5,0,5,NA,NA,279.592173162848,NA,NA,216530.333082677,204489.549404569,210181.810664219,204528.70596209,207200.167122432,"[348][M]-","[M-H]- 500.294","69",208586.113247197
"2087",499.307647368537,499.307305816499,499.308213997237,379.906005859375,379.905731201172,379.907928466797,5,0,5,NA,190.012965329286,NA,NA,NA,21227.4131738968,16632.8503737685,20483.409052683,16909.0326676374,17222.3021527955,"","","1115",18495.0014841562
"2088",499.318802722652,499.318692322519,499.318966796677,570.993020996094,570.991882324219,571.599975585938,6,0,5,211.325688772242,NA,240.285551538924,NA,580.860454075271,115898.513445536,117712.385801428,107163.239310769,107282.754083736,106155.702729113,"[349][M]-","","131",110842.519074116
"2089",499.932296542342,499.931928445878,499.932448579846,395.07100000002,394.464935302734,395.072052001953,5,0,5,NA,NA,275.935907311136,197.13017030793,NA,71429.6834782993,69167.4772587944,65717.2829407313,68277.0651763969,71420.9593879475,"[347][M+1]-","","747",69202.4936484339
"2090",500.206405551156,500.206139217564,500.206747086717,561.893920898438,561.287902832031,561.89404296875,5,0,5,NA,NA,NA,NA,490.185978412584,25725.7088106898,26410.3437080608,22328.9659194312,23207.8298863447,25038.1013119405,"","[M-H+HCOOH]- 455.209","919",24542.1899272934
"2091",500.278258612076,500.278200491861,500.278293387896,480.606872558594,480.000854492188,480.608001708984,5,0,5,464.119387767802,267.010435786639,178.618689911382,NA,401.909693332142,2510324.62902258,2515620.6364864,2421161.13166135,2419410.02959659,2459051.26948862,"[350][M]-","[M-H-CO2]- 545.27","9",2465113.53925111
"2092",500.292012995442,500.291923692327,500.29254505798,342.297180175781,342.295776367188,342.902374267578,5,0,5,NA,166.893572020344,NA,NA,NA,65734.2511696393,63074.0911254797,58044.1742265738,59228.2851973023,60683.2223087181,"[348][M+1]-","","69",61352.8048055426
"2093",500.322135353613,500.321455479457,500.322589065802,570.993957519531,570.991882324219,571.600036621094,5,0,5,371.354131219067,NA,299.316418270146,166.959870779638,NA,36082.9386251113,38218.7013376876,32882.259737853,30714.80785945,32141.9601531054,"[349][M+1]-","","1152",34008.1335426415
"2094",500.926860466746,500.926629163111,500.927460732683,395.071495483408,395.070892333984,395.677917480469,6,0,5,407.477518152423,NA,NA,NA,NA,37581.3529073587,38833.912564088,36305.7091921425,36583.0134166348,35673.8490733184,"[347][M+2]-","","747",36995.5674307085
"2097",501.137544852064,501.137126300639,501.138216465775,294.979064941406,294.373016357422,294.980072021484,5,0,5,NA,NA,178.457702466349,402.020917567238,NA,21906.6192264682,23922.536773054,22659.8446745228,20731.9607527866,21922.9980269772,"","[M-H-CO]- 530.134","10",22228.7918907618
"2099",501.199602479648,501.19759515544,501.200230210412,553.952575683594,552.795,554.008056640625,7,2,5,1203.95544608344,2920.28109168855,967.929325571792,1304.93511248583,4000.47553526951,11704.3802932968,12594.6350536763,11802.3418652994,12685.7064241903,10556.0056242553,"","[M+Cl]- 466.23","58",11868.6138521436
"2100",501.215640932271,501.215538518957,501.215776499348,271.282104492188,271.244140625,271.889068603516,5,0,5,129.985714285715,NA,122.64238355713,NA,NA,65331.1734859317,63542.9091568425,65843.8065233617,66042.748394387,56951.4886736713,"","","104",63542.4252468388
"2101",501.262957024961,501.262010286298,501.263881960606,507.299255371094,507.298156738281,507.905029296875,5,0,5,NA,NA,NA,NA,333.988300909394,22354.3024483711,19070.3438026312,21538.7890135675,18928.3870254801,21490.2357458675,"","[M+Cl]- 466.299","44",20676.4116071835
"2102",501.267236803125,501.266692450818,501.267878857147,687.467956542969,687.467163085938,687.468200683594,5,0,5,459.27737513055,711.992176867667,NA,904.104768587201,255.579286247381,18853.3758591393,20654.8339361812,15812.2719672364,17305.9182477353,19428.2929598319,"","","264",18410.9385940248
"2103",501.281132271538,501.281059678626,501.281155967737,480.60700000002,480.606781005859,480.608001708984,5,0,5,NA,133.20455421276,NA,NA,294.942506315478,701646.586529051,701115.077306718,660302.520302041,649242.051823061,675297.760613387,"[350][M+1]-","","9",677520.799314852
"2104",501.338348012208,501.336896753718,501.33876597103,651.07000000002,650.462829589844,651.071228027344,5,0,5,410.129708650188,437.910001557833,NA,NA,NA,17913.3978852556,17105.4893861985,20903.6237104159,14228.1815779036,18453.8316774532,"","","831",17720.9048474454
"2105",501.394357812965,501.394154120054,501.394468968567,640.757690429688,640.753356933594,641.363525390625,5,0,5,156.03037508612,735.450906925253,NA,190.42448928603,136.472267945996,1008193.43476849,1014484.14195933,968666.384390157,969267.399692411,1009123.80965857,"","","64",993947.034093791
"2106",501.394325601457,501.394267463259,501.39447414234,628.016967773438,627.411071777344,628.01899999998,5,0,5,NA,133.161549446235,NA,195.773828082904,NA,322064.198536199,355507.393939192,379720.128506835,395905.61211976,404455.255678051,"","","26",371530.517756007
"2107",502.10089710069,502.100830903974,502.102088669794,604.96399999998,604.357238769531,604.965026855469,5,0,5,500.036876526724,148.306105828002,1148.24859348321,386.35858677808,961.883339535509,18648.7019900862,17166.4813465028,15962.2843969304,13418.2007408935,16606.9735710513,"","[M+Cl]- 467.135 [M-H]- 503.113","28",16360.5284090928
"2108",502.222317866199,502.221377411547,502.222459019936,595.257690429688,594.651,595.258605957031,5,0,5,3061.12156109469,2575.50129646421,5180.11312000297,2991.75786697965,4239.74140282874,15428.3390339806,14070.3174638051,18758.4065051075,15464.6045409813,15411.4524832215,"","","28",15826.6240054192
"2111",502.270154545285,502.269927819541,502.270287122607,442.38799999998,441.782409667969,442.3896484375,5,0,5,NA,NA,NA,NA,222.668709233015,60175.1852753922,63938.6757397704,59825.8445847706,60397.3400444083,69424.4378721471,"[351][M]-","[M+Cl]- 467.297","43",62752.2967032977
"2112",502.273425142047,502.273261268828,502.273877490945,687.467956542969,687.467163085938,687.468200683594,5,0,5,180.483500889369,989.452951639394,422.963824547827,840.303987473498,493.288230011772,26893.6491656944,29730.7057128295,25971.5126994047,25097.8360290709,26920.1554900916,"[352][M]-","","12",26922.7718194182
"2113",502.283507456018,502.283452501469,502.283602925049,480.606872558594,480.000854492188,480.608001708984,5,0,5,423.383723308878,207.403975753973,NA,138.362425562929,NA,127860.819667613,132551.954588662,123677.695097748,121523.916708008,121375.748605794,"[350][M+2]-","","9",125398.026933565
"2114",502.29297882002,502.292921288713,502.29324324741,496.986026733398,496.379791259766,497.592041015625,6,0,5,NA,NA,NA,NA,NA,241634.482073045,241601.2204832,242729.473523378,230765.245833185,236367.348572226,"[353][M]-","","111",238619.554097007
"2115",502.397623974811,502.397528999477,502.397795391784,641.361938476562,640.757690429688,641.970458984375,6,0,5,NA,NA,NA,NA,NA,354911.608952921,356296.91884409,339448.489355768,345946.515125234,347927.416433319,"","","821",348906.189742266
"2117",503.059432589884,503.058195487712,503.061214126149,294.373016357422,294.372009277344,294.980072021484,5,0,5,174.917690577415,NA,NA,NA,NA,7082.55689633793,8177.98840304191,5291.29882506673,6419.31250667458,5723.38464436847,"","","10",6538.90825509792
"2118",503.133086905557,503.132869692829,503.133442799679,294.979064941406,294.373016357422,294.980072021484,5,0,5,206.251234596809,NA,NA,NA,NA,40930.921552712,39531.7831200075,44561.836502327,41642.7530034063,44812.2085858787,"[354][M]-","[M+Cl+NaCOOH]- 400.165","10",42295.9005528663
"2119",503.274173128903,503.273721684609,503.275173986978,442.388580322266,442.387481689453,442.3896484375,5,0,5,134.004175957739,NA,764.752266639339,189.629918702839,NA,20075.0945445554,17340.2410538452,16934.052276725,12219.553509193,17429.0402976583,"[351][M+1]-","","43",16799.5963363954
"2120",503.276187638224,503.275448448524,503.27736484333,687.467956542969,687.467163085938,687.468200683594,5,0,5,153.68948996583,475.02032545592,NA,NA,NA,11583.3414999652,10841.630642743,9820.14416548299,8825.55187215157,11204.4234583459,"[352][M+1]-","","292",10455.0183277377
"2121",503.286979338374,503.28634392584,503.286999588318,480.607849121094,480.606781005859,481.21399999998,5,0,5,NA,220.863499886046,NA,NA,394.128065632008,17274.6126413538,19266.7655438732,14801.2065829091,14815.2254078764,23540.9176464263,"[350][M+3]-","","9",17939.7455644878
"2122",503.296759749489,503.296678926768,503.296949863327,496.986,496.380065917969,496.986145019531,5,0,5,478.159941391989,198.928086740602,143.513092196321,NA,NA,69487.6455179044,73444.9203721979,66733.4406907497,66779.8869871038,69631.6412813523,"[353][M+1]-","","111",69215.5069698616
"2123",503.321988487759,503.321845933665,503.322295283163,372.627,372.626007080078,373.230438232422,5,0,5,209.668325525372,NA,143.134409444901,NA,NA,76589.2378639003,78734.9464128841,78657.8083249709,79607.8604139791,73539.9944135007,"","","51",77425.969485847
"2124",503.322119960335,503.321656175298,503.322607721495,392.039001464844,391.431854248047,392.644927978516,5,0,5,NA,131.125721440578,NA,NA,580.550308359631,45933.3955570599,45972.2529166992,43664.8631059696,43690.3384538453,41607.7685477508,"","","1145",44173.723716265
"2126",503.409915806916,503.409495406387,503.40998307989,653.495910644531,652.890258789062,653.497192382812,5,0,5,NA,NA,NA,NA,NA,401868.794734632,386296.087061013,367807.470351829,380512.057912246,375337.747264787,"[355][M]-","","821",382364.431464901
"2128",504.1378559355,504.137145589589,504.138064586472,294.979532470693,294.373016357422,294.980010986328,6,0,5,NA,160.26026808211,NA,NA,NA,8460.85146911618,10157.2282781342,6588.53313238048,9584.99835573202,10852.3122027505,"[354][M+1]-","","10",9128.78468762268
"2130",504.219918444236,504.219231153402,504.221545533743,575.846038818359,575.845031738281,575.916198730469,6,1,5,6361.04126178272,4690.63602399148,4026.36752050358,6852.52278017045,4740.73477364177,19061.9293694652,17611.2861022187,16022.8404092899,15894.5297076571,16409.9215371095,"","[M-H+NaCOOH]- 437.237","1",17000.1014251481
"2131",504.268102276419,504.267729166442,504.268957622278,442.389434814453,442.387481689453,442.99560546875,5,0,5,167.643435625952,177.052123470147,NA,NA,NA,23150.7461484763,24084.8408238358,22105.4736847509,22001.185731796,22256.8011411987,"[351][M+2]-","","43",22719.8095060116
"2133",504.281507265005,504.2803578644,504.282133245604,504.872100830078,504.266052246094,505.479370117188,6,0,5,NA,325.07265447956,303.871316134943,200.49508724546,NA,10592.5785400329,10431.7347337194,13240.2905633946,13822.9425080774,8978.45342038348,"","[M-H-COCH2]- 547.291","44",11413.1999531215
"2134",504.308249919434,504.308132750354,504.30860223282,473.327697753906,472.720397949219,473.328,5,0,5,466.514307310267,174.56385621364,190.395425328054,236.976924499855,412.995780873972,59607.3900738884,55438.7361644897,57187.7018496066,53006.5141589104,40507.071934282,"","[M-H-CH2]- 519.332","6",53149.4828362354
"2135",504.413208134583,504.412996740921,504.413468456186,652.890258789062,652.889892578125,653.49700000002,5,0,5,NA,NA,NA,NA,NA,137745.924411975,142398.240657663,134611.159708165,127014.576024241,132019.159687682,"[355][M+1]-","","821",134757.812097945
"2138",505.148638704094,505.148176119423,505.149085540848,314.998413085938,314.997741699219,315.001953125,5,0,5,NA,NA,NA,NA,NA,19765.4390468252,20658.5252648045,20235.4995913879,19268.7467709446,21213.828813939,"","[M+Cl]- 470.18","18",20228.4078975803
"2139",505.207284454049,505.206952959174,505.207848069286,378.085998535156,378.083068847656,378.086395263672,5,0,5,NA,232.459298146439,154.705472007152,NA,128.505532546773,38019.3318261398,40444.1677254855,38750.2103959589,38401.3144543825,38684.774554946,"[356][M]-","","51",38859.9597913825
"2140",505.211964863083,505.21190850312,505.211996035832,242.870025634766,242.767501831055,243.476379394531,5,0,5,NA,138.218325075147,NA,124.444421146482,NA,21602.2243717824,24703.6087814581,25163.8620445662,32368.0488991615,26905.0058976148,"","[3M-2H+K]- 156.081","76",26148.5499989166
"2141",505.335460420432,505.335292309605,505.335518493353,606.784362792969,606.783813476562,606.785095214844,5,0,5,341.683917721391,NA,218.73695778196,NA,NA,195018.152549548,189270.786378404,176356.482127445,184958.796380272,182850.117162341,"[357][M]-","[M+Cl+NaCOOH]- 402.385 [M+Cl+HCOOH]- 424.356 [M-H+NaCOOH]- 438.367","28",185690.866919602
"2142",506.211047704122,506.210762121453,506.211184661488,378.085723876953,377.47900390625,378.086395263672,5,0,5,1221.92533882917,1053.05345344823,349.431860083271,1316.59331730916,1368.51229419699,14200.9300088723,12298.2993136252,14996.872445188,14258.090566865,13806.5526524743,"[356][M+1]-","","733",13912.148997405
"2143",506.325031625623,506.324735258657,506.325106341772,499.412139892578,499.41199999998,499.413665771484,5,0,5,NA,NA,NA,712.185201666122,NA,40017.5676030883,48953.468871227,36094.8428905506,34191.9608111571,34760.1865019972,"","[M-H-CH2]- 521.345","8",38803.605335604
"2144",506.326464944218,506.325865964675,506.326749317267,546.727905273438,546.121887207031,546.72900390625,5,0,5,NA,NA,NA,150.616764535156,NA,19057.1922111511,22888.3573429056,21733.5490219792,22104.9307704424,18423.6352264399,"","[M-H]- 507.333","1087",20841.5329145836
"2145",506.338818373563,506.338324134747,506.339046865405,606.784362792969,606.783813476562,606.785095214844,5,0,5,NA,145.047788804328,NA,211.468058268229,357.037892775403,67320.5403680798,65197.3905024844,59983.781237379,58635.6890714534,66389.8327133422,"[357][M+1]-","","28",63505.4467785478
"2147",507.162837846049,507.162176376899,507.164039305206,285.87158203125,285.867553710938,285.88000000002,5,0,5,129.169231789374,NA,NA,NA,NA,13571.2810000649,11961.6492073538,9422.90527787971,13973.5174663523,14393.2681379352,"","[2M+Cl]- 236.104","53",12664.5242179172
"2148",507.222930530217,507.222886710007,507.222984355986,411.45,410.843231201172,411.450836181641,5,0,5,NA,206.658457741387,NA,129.209904600008,NA,360715.809393844,349699.842096113,337371.665435864,335242.989582921,341097.317318205,"[359][M]-","[M+Cl]- 472.246","94",344825.52476539
"2149",507.253576172665,507.253292292432,507.254610082941,431.469,430.862945556641,431.470092773438,5,0,5,NA,161.263460093894,NA,NA,178.537457946616,21770.1629584122,18844.5779907714,18742.1881353143,19983.2832097209,16898.4633600804,"","[M-H]- 508.258","15",19247.7351308598
"2150",507.257194023585,507.256721537666,507.257721671592,605.571044921875,605.56999999998,606.178039550781,5,0,5,326.996100126227,NA,403.257154802129,NA,770.267031726581,17530.9745618494,20874.4941188728,20041.2138162758,21025.5120278398,15484.4462362187,"","","28",18991.3281522113
"2151",507.271800811449,507.271306444757,507.272029091528,475.753784179688,475.147735595703,475.754943847656,5,0,5,507.254315356499,NA,NA,150.306953244976,NA,105002.621418729,105341.810649994,106635.539641662,102477.603770016,106744.65077272,"","","211",105240.445250624
"2152",507.278108281658,507.277608700446,507.278225922757,361.101,360.494140625,361.705413818359,5,0,5,NA,142.499635438379,NA,308.21639694102,NA,24547.7411440455,25568.4542595247,12428.175371188,24228.2942261634,26625.9192696904,"","","46",22679.7168541224
"2153",507.350737777179,507.350523291189,507.35103609712,634.690063476562,634.084411621094,634.692,5,0,5,289.295572261271,NA,NA,161.776135598713,241.34877819277,124184.124115494,123301.887044482,119468.208995618,115073.117726497,119970.947596057,"[360][M]-","","768",120399.65709563
"2154",507.367874530421,507.367463267916,507.367939621375,543.08899999998,543.087829589844,543.695983886719,5,0,5,327.124245313134,NA,NA,189.188516038351,NA,95788.0515913848,90449.597927382,113764.27328074,92281.9308484289,112566.214928059,"","","102",100970.013715199
"2155",507.440772699241,507.440591927722,507.441125300255,561.893920898438,561.286804199219,561.89404296875,5,0,5,184.796034984331,347.286916940725,NA,NA,NA,27300.8577239192,26947.1919201689,18935.7164185779,18356.1598790087,27550.7103204164,"[361][M]-","[2M-H]- 254.225 [M+Cl]- 472.472 [M-H]- 508.448","74",23818.1272524182
"2158",508.137969817906,508.137780260607,508.138136007463,562.500915527344,561.892761230469,562.501037597656,5,0,5,2554.18482514936,918.487649587914,1813.96240855521,1354.59305024275,3567.12844909262,23332.8138999337,23527.9696684022,18460.7372751967,19000.2043779381,20978.9605266,"","[M-H+NaCOOH]- 441.158","74",21060.1371496141
"2160",508.226185034134,508.225836295172,508.22633362689,411.45,410.843231201172,411.450836181641,5,0,5,NA,NA,151.813613195748,NA,NA,103765.1607467,98534.1871047552,96102.5913940934,99784.7850154063,101041.507455705,"[359][M+1]-","","94",99845.646343332
"2161",508.342141919322,508.341392618269,508.342375766031,531.56298828125,531.56201171875,532.169982910156,5,0,5,165.7449818395,155.762987559505,177.359645256522,158.90230416338,135.265165669463,40219.1269041123,38878.015370503,37794.3791994094,37373.0893204935,41249.7935092855,"","[M-H-CH2]- 523.364","4",39102.8808607607
"2162",508.353810217112,508.353488931841,508.353916139096,634.687438964844,634.084411621094,634.690307617188,5,0,5,136.229015467642,NA,301.749762705155,NA,NA,46715.8772639426,44208.143865718,41695.2239165218,43683.5202006507,43154.4050095408,"[360][M+1]-","","766",43891.4340512748
"2163",508.445007228716,508.44419662665,508.446843905697,561.28699999998,561.286804199219,561.89404296875,5,0,5,NA,NA,211.85291759856,152.084288703332,NA,8101.99966102677,11078.0705860915,6858.88902960209,7286.15240502852,10658.5187674496,"[361][M+1]-","","74",8796.7260898397
"2167",509.228659600996,509.228472243241,509.229447686693,411.450225830078,411.449798583984,411.450836181641,5,0,5,NA,NA,NA,178.049300609564,NA,20971.6728236015,22514.9322407342,19943.4888988166,22843.8603398764,23112.4346236362,"[359][M+2]-","","94",21877.277785333
"2168",509.287565676497,509.287489977355,509.287745578881,501.839050292969,501.23200000002,501.839538574219,5,0,5,NA,NA,259.371085207309,145.889777437333,NA,183847.829004134,169268.861978613,172862.702686453,175536.722115452,183873.619835317,"[363][M]-","","8",177077.947123994
"2169",509.330625621293,509.330524929415,509.330744205558,634.690063476562,634.084411621094,634.692,5,0,5,140.39074793458,591.586139593273,250.925223408267,262.236712714657,183.105354309082,235570.605819728,239252.924085547,246943.583234472,250526.979295748,241553.511127882,"[360][M+2]-","","767",242769.520712676
"2170",509.383617449548,509.38322246962,509.3840827679,591.618,591.617553710938,591.619445800781,5,0,5,400.862869607623,205.359484688802,169.380455934019,149.498843520626,NA,92170.8924780761,141815.708016398,136051.324392041,140254.488919625,141446.701475644,"","[M-H-C4H8]- 566.449","28",130347.823056357
"2172",510.252959043427,510.252883371133,510.252969410139,319.244384765625,318.63799999998,319.244842529297,5,0,5,523.040988977321,NA,671.081975457817,1057.26953909472,920.28222156316,923130.59134855,963071.929749017,962561.637850946,952289.810520444,884003.804793384,"[364][M]-","[M+Cl]- 475.284 [M-H]- 511.261","68",937011.554852468
"2173",510.290772166964,510.29055634031,510.291217843249,501.839050292969,501.23200000002,501.839538574219,5,0,5,158.688488264135,161.194002114236,186.663958312199,NA,NA,48369.6834597514,43593.4158513909,45790.1338070643,46243.1558914695,46978.5161262745,"[363][M+1]-","","8",46194.9810271901
"2174",510.296373230211,510.294739548156,510.297002133935,391.432006835938,391.430908203125,392.03800000002,5,0,5,151.419732789378,285.460267158865,NA,NA,145.535086166564,9896.82035308799,7345.06625958436,6818.08292057374,7348.60762443241,8758.45392136832,"","","1146",8033.40621580936
"2175",510.333847705846,510.333663980935,510.334238530913,634.690307617188,634.687438964844,634.692,5,0,5,586.519438218325,511.275852175057,NA,411.04752180092,354.138275034726,75455.3891492795,76409.5427006255,80019.1199245845,76790.0051823546,78251.5312922631,"[360][M+3]-","","765",77385.1176498214
"2179",511.256043031473,511.255939354439,511.256102118616,318.641571044922,318.637573242188,319.244842529297,5,0,5,NA,NA,344.548943757181,126.542834292803,NA,271243.534280933,267955.244840685,280895.89440026,296881.734972327,269728.623231326,"[364][M+1]-","","68",277341.006345106
"2180",511.289934303795,511.289615629272,511.290053753448,334.411956787109,334.409484863281,335.016998291016,5,0,5,145.387483446981,NA,NA,NA,NA,118060.887470628,120542.859944556,112482.933312534,106862.91700957,113578.055056714,"","[M+Cl]- 476.321 [M-H]- 512.297","116",114305.530558801
"2181",511.290483859245,511.290367293647,511.290699619329,506.692138671875,506.69200000002,507.299255371094,5,0,5,NA,NA,174.340065196157,NA,NA,140126.581696458,142076.510006654,132908.436170014,137891.096088709,134183.309320969,"[366][M]-","[M-H+HCOOH]- 466.299","44",137437.186656561
"2182",511.304307026483,511.303947397318,511.304728337565,535.808959960938,535.202941894531,535.809,5,0,5,338.591408584267,NA,165.923180647492,161.351206547581,338.13395799771,24607.9512708618,23267.360717886,27651.4713700864,26464.8384786378,31100.0134719273,"[367][M]-","","791",26618.3270618799
"2183",511.302381801364,511.301466126298,511.302704257769,373.233,372.626739501953,373.233581542969,5,0,5,NA,NA,NA,311.156391777843,NA,30664.3204591919,30764.8271938477,31041.4550549664,31119.2761799643,30384.0954299987,"","","51",30794.7948635938
"2184",511.399871241304,511.399782386224,511.399964311337,564.319946289062,563.71399999998,564.321044921875,5,0,5,NA,NA,NA,192.346752170846,NA,759783.658688738,475766.218460411,461820.749654699,464607.783141369,457997.866874027,"[368][M]-","","920",523995.255363849
"2185",511.399323783564,511.399121297574,511.399592617959,598.290832519531,597.684,598.291687011719,5,0,5,NA,NA,NA,NA,NA,150640.202213115,149818.429193115,153960.802824056,147694.920278509,146116.624125004,"[369][M]-","[M-H-CH4]- 528.449","28",149646.19572676
"2186",511.414889383161,511.413787790869,511.41593209244,705.667236328125,705.665954589844,706.273132324219,5,0,5,289.004196672265,NA,146.230721937949,209.873842468261,NA,7567.10313766483,8710.68496404425,9481.67255293141,7517.57820832087,8236.0696604685,"","","17",8302.62170468597
"2187",511.472302811061,511.472107696727,511.472470537901,594.651550292969,594.65087890625,594.652587890625,5,0,5,4951.05985447944,5818.01011987117,5318.71350829292,3351.68554066663,3529.10521226162,74477.3979463868,76713.24524982,77306.6496044843,82340.328661592,74285.4197474667,"[370][M]-","[2M-H]- 256.238","28",77024.60824195
"2189",512.231391681935,512.231161552951,512.231696570079,554.007934570312,553.401916503906,554.008056640625,5,0,5,1429.6228319928,2406.03107981292,2104.61649793623,3279.73925083872,1191.37444460657,8864.80283071114,9016.50363026431,9614.09290288499,9652.53432486191,8205.94964445054,"[365][M+1]-","","58",9070.77666663458
"2190",512.255093587202,512.25498152827,512.255549688731,319.244384765625,318.63799999998,319.244842529297,5,0,5,NA,159.500075006773,152.292192588641,NA,308.766479121582,74543.9557282973,75512.503457941,77996.3141966093,79400.8308857809,69410.649542995,"[364][M+2]-","","68",75372.8507623247
"2191",512.268441415496,512.26695565555,512.268659805026,350.788238525391,350.703094482422,351.395629882812,7,1,5,201.426300666062,NA,252.956497689067,864.886285633282,2903.19049423241,979352.196405132,969877.872228075,989472.816776821,981790.165096333,980667.240623849,"[371][M]-","[M-H]- 513.276","65",980232.058226042
"2192",512.29401631095,512.29365328446,512.294464442783,507.298034667969,506.69200000002,507.299255371094,5,0,5,193.764213966569,NA,NA,NA,NA,43317.3779630112,41561.1256556031,45213.2813484575,40828.7608973891,42160.6526829079,"[366][M+1]-","","44",42616.2397094738
"2193",512.299433146165,512.299370342915,512.29953268228,442.388580322266,442.387481689453,442.3896484375,5,0,5,NA,NA,135.331661732834,NA,NA,1762020.22867701,1745746.20047198,1699503.89650057,1710209.61182267,1767108.72838387,"[372][M]-","[M-H+HCOOH]- 467.297","43",1736917.73317122
"2194",512.307485836081,512.304214603598,512.308042452284,535.808959960938,535.201965332031,535.809997558594,5,0,5,173.283853999029,NA,139.980592709035,226.960662793368,NA,9100.81418395465,7971.11795174216,6805.16831308241,8323.93411052993,5668.60777529485,"[367][M+1]-","","792",7573.9284669208
"2195",512.335476194955,512.334944965127,512.335880554079,483.033935546875,483.033874511719,483.034027099609,5,0,5,NA,NA,NA,NA,NA,7773.69232864219,8421.30475185454,7410.25790591281,9766.10788649264,7051.01047525638,"","","151",8084.47466963171
"2196",512.40328433083,512.403090620439,512.403544645035,564.31999999998,564.31982421875,564.321044921875,5,0,5,NA,NA,NA,NA,NA,147990.429645884,155203.834867134,147854.997498751,150705.704962775,152445.110797694,"[368][M+1]-","","920",150840.015554447
"2197",512.40256445609,512.402382143718,512.402789252983,598.290832519531,597.684,598.291687011719,5,0,5,221.18560815437,NA,NA,NA,177.803525295522,53004.9710705658,51054.9284977274,48296.5820371136,50541.9364447212,53886.6909603152,"[369][M+1]-","","28",51357.0218020887
"2198",512.475622107434,512.475068421106,512.475910726833,594.651550292969,594.045,594.652587890625,5,0,5,1106.73851625008,2104.05910491943,1928.53429292931,1093.40694536532,529.134387899848,29327.5860864194,26144.1203416999,30094.3390080845,34374.7258579443,27636.7753858494,"[370][M+1]-","","28",29515.5093359995
"2199",512.960292627498,512.959360539072,512.96061126152,415.69600000002,415.090362548828,415.697387695312,5,0,5,1224.83407540014,1594.57644420676,2871.16036042882,600.68170347251,2117.17749849531,16397.6111067708,17257.8476761964,16658.1019229804,17857.1561842529,15045.2837661886,"","","1121",16643.2001312778
"2201",513.088372422692,513.088087622994,513.088587883182,294.979034423828,294.37300000002,294.980072021484,5,0,5,NA,NA,130.806443687359,NA,NA,45783.6643245868,44406.0925862092,43618.680135988,41621.5024776445,40409.8369789366,"[373][M]-","[M-H-CH4]- 530.134","10",43167.955300673
"2203",513.257747213997,513.256705466332,513.258518405227,318.641571044922,318.637573242188,319.244842529297,5,0,5,NA,211.358852886517,140.04885726554,NA,NA,14871.002076233,17091.3040448034,19706.1873560027,16322.3536286865,15054.5602210693,"[364][M+3]-","","68",16609.081465359
"2204",513.271505115683,513.271406126819,513.271637035602,350.788238525391,350.787261962891,350.788665771484,5,0,5,NA,182.070358927292,NA,NA,149.672597571142,299395.511626356,286909.172550774,289939.448755206,278569.294654959,283783.132340634,"[371][M+1]-","","65",287719.311985586
"2205",513.302413241639,513.302281625327,513.302585299994,442.388580322266,442.387481689453,442.3896484375,5,0,5,NA,NA,212.932263133948,342.616087487766,467.458198875455,464688.300720142,447404.865472184,434795.357078888,434652.7104474,447637.191634954,"[372][M+1]-","","43",445835.685070714
"2207",513.477667947902,513.475988221209,513.479413336895,594.955596923828,594.65087890625,595.86499999998,6,0,5,152.634616873187,406.406000468976,162.217374067861,220.950196788617,NA,3455.35679361028,5969.85836988119,6426.68903754063,5680.02833201297,5085.96524417718,"[370][M+2]-","","28",5323.57955544445
